58,-12.85604095,31.10584259
59,-12.07904625,31.38606644
61,-1.74378097,40.99753571
62,-2.64165759,40.93607330
63,-8.23786163,39.22643661
64,-7.46017218,39.69128799
66,-2.09651184,14.48826122
67,0.94630766,15.43963051
68,-1.57792449,11.80726624
69,-0.93389660,11.82406425
71,-1.63192868,39.96601868
72,-2.53082204,39.91806412
73,-7.98585939,40.53125381
74,-8.79040718,40.06179810
76,0.81602222,14.63733196
77,0.56983393,12.01148796
78,-6.10885715,-1.41084182
79,-1.21457005,14.22299576
81,-8.60801411,-37.62729645
82,-7.77146816,-39.33824158
83,59.60147095,3.34883308
84,59.25736237,2.64385557
85,-10.57281876,-35.35345078
86,60.03988266,2.55296803
88,-3.24873853,-40.68048859
89,-9.02011395,-40.76510239
90,56.23280334,6.40168762
91,-8.83786583,-36.55216599
92,56.87743759,7.02222109
93,57.04766464,6.20583487
95,47.63098907,2.36221170
96,48.05504990,1.44931400
97,46.69518280,0.92334366
98,46.67575073,1.93957770
99,47.66019058,0.52735484
100,-7.65050459,-41.35917282
102,51.62771988,-3.63521981
103,-3.99344373,-37.69010544
104,52.83041382,-2.43727517
105,51.09052277,-2.75743651
106,52.62583923,-3.44976091
107,51.87154388,-2.12324572
109,54.69335175,9.79109287
110,54.40523911,8.84602642
111,53.74409866,10.16537476
112,-8.96154594,-41.38009262
113,53.04013824,9.45943928
114,53.46943283,8.53645897
116,-9.50876522,-34.69844818
117,61.02313614,3.68588972
118,6.48922920,-24.81675720
119,-4.16902447,-37.14390182
120,-11.49356461,-36.86564636
121,-9.74846745,-36.03701019
123,43.67021561,-5.06767368
124,43.87406158,-3.98057771
125,42.69612122,-4.51976109
126,44.77283478,-4.93972874
127,44.14678955,-6.07838011
128,42.86199951,-5.81896830
130,-1.26282823,-40.14656067
131,51.24954605,1.03548217
132,50.78731918,1.89358795
133,52.24256516,1.32151842
134,52.21369171,2.31947684
135,51.27682877,2.75761533
137,6.68102169,29.13871002
138,5.98449850,-42.44127274
139,-21.02935982,10.78364182
140,-20.93377113,9.71191406
141,-20.61081123,3.45365977
142,-8.99928379,12.25216389
144,6.30650663,30.37489319
145,6.85996151,-42.83773804
146,-21.43772888,11.65322685
147,-23.08886528,4.38909674
148,-6.64549398,15.13617039
149,2.78880453,-42.52753448
151,10.59366703,29.92363548
152,3.54270577,-43.61104202
153,-24.47759247,6.68062401
154,-23.90086746,4.95693922
155,-23.96963882,6.46246529
156,2.88293219,-43.71682739
158,5.87048054,29.48221588
159,2.23860598,-39.61709595
160,-7.94897890,14.06604004
161,-20.20510864,4.45897722
162,-21.92541122,10.68901920
163,6.50801659,-41.87822723
165,7.19695187,25.93977547
166,1.81445670,-38.15644455
167,-13.77060223,3.51386356
168,-9.97917557,11.77282238
169,-13.85387802,3.19839549
170,2.18283057,-37.95017624
172,10.97646904,31.15460205
173,2.91891837,-45.34254837
174,-26.29963875,6.05649757
175,-25.86560822,4.75267553
176,-26.29963875,6.05649757
177,3.57562041,-45.32836151
179,6.12701178,26.81174278
180,3.34569168,-38.88542557
181,-5.42422390,15.20172691
182,-18.66358185,4.60055494
183,-17.94691849,5.01661348
184,-12.44434452,2.77817225
186,4.97568464,26.33420753
187,1.57254660,-36.74169159
188,-8.41329575,12.08245754
189,-9.77528095,9.71485424
190,-11.94868565,4.06821394
191,4.23146105,-37.45675278
