6,0.34872848,-0.26479408,-0.15810432,0.41804934,-0.79284710,-0.32669556,0.01878365,-0.28996080,-0.26221669,-0.39608902,0.07841391,-0.09579580,-0.56228930,-0.10957024,0.27289593,0.27512786,-0.71510285,-0.46053529,0.59562784,0.18730035,-0.08857803,-0.64761513,-0.00348597,0.73263049,-0.30434307,0.14109254,0.41991392,0.67517304,1.01181149,0.19457668,-0.16205126,0.10253335,-0.00619494,-0.08188836,-0.04121054,0.35209763,0.00051539,-0.44405061,-0.57597667,0.49161765,-0.61191261,0.04648640,0.19494323,-0.24653724,0.32098344,-0.41461277,-0.31613699,-0.13710423,-0.13372703,0.29576823,-0.08937934,-0.37437195,-0.25483489,0.15780199,0.75165981,-0.09586301,0.15265739,-0.02914052,-0.02111833,-0.29360330,0.13070470,0.01360797,-0.13917331,-0.06525400
7,-0.00177267,-0.24483259,0.29495457,0.45853218,-0.24540156,0.49223617,0.11446247,-0.23232493,-0.09543145,-0.11445162,-0.65781844,-0.01483299,-1.10361803,0.10197800,-0.10194898,-0.02080334,-0.13447084,-0.50605744,-0.43353111,-0.16497780,0.19381212,-0.31045172,0.54454279,-0.08407746,-0.33293763,-0.22733319,0.40489194,0.04767869,0.23452909,-0.11750235,0.25568360,-0.58345491,-0.56481487,0.53418213,0.12486219,-0.33087519,0.17818668,-0.10999884,0.36219767,-0.04956755,-0.23229170,0.59955257,0.61158717,-0.15333034,0.18374372,0.00212475,-0.93844861,0.85396266,0.14089894,0.61219519,0.50894320,0.65682638,-0.05766571,-0.05585003,-0.01334122,0.12266005,-0.49100417,0.27935001,0.39510509,-0.10324255,-0.21099475,0.11084333,0.25971261,0.37439683
8,0.25674975,-0.60754019,0.13490082,0.53497988,-0.95002973,-0.63820368,-0.01580874,-0.04820114,-0.10947847,-0.55565894,-0.28696677,-0.46602100,-0.66738623,-0.13410626,0.30071813,0.09213595,-0.45132211,-0.72026163,1.16550648,0.26833940,-0.02857223,-0.87354660,-0.24876736,0.98897541,-0.13932979,0.26821885,0.41882920,0.65434057,1.09815741,0.00741928,0.00047638,-0.14202189,0.06871901,0.00145292,-0.11789981,0.64609951,-0.24935316,-0.73082912,-0.01377671,0.96709770,-0.57681751,0.20550054,0.43857312,-0.82501042,0.25759274,-0.65818602,-0.39118233,-0.16407344,-0.00666564,0.26858711,0.04483581,-0.15024242,-0.40405452,0.14378850,0.93524975,-0.12610383,-0.31845507,0.04787878,0.07433721,-0.50323462,0.48358071,0.21236202,-0.31150275,-0.56473768
136,0.42818046,-0.44212261,-0.26970488,0.26506931,-0.83703822,-0.16782346,0.33171251,-0.45223567,-0.63331997,-0.23251389,0.17952421,0.10069488,-0.56850249,-0.24710996,0.35981598,0.45098248,-1.12020779,-0.45630732,0.52043951,0.26129091,-0.00823341,-0.77929372,0.01626169,0.82629937,-0.52164435,-0.04679521,0.62028861,0.87254274,1.31467617,0.32560271,-0.12772384,0.26078650,-0.26570427,-0.09006330,0.11118355,0.65627128,-0.14326103,-0.52862382,-0.73384011,0.61023748,-0.64038748,-0.14260864,0.31866655,-0.18944168,0.02061048,-0.48560652,-0.27438861,-0.08814885,-0.02381864,0.38383150,-0.18740052,-0.24202439,-0.32493100,0.32415119,0.71082085,-0.10830857,0.00288733,0.05767135,0.04745644,-0.09131031,0.11499109,0.01941244,-0.34541556,0.27580416
9,0.19604786,0.12756698,0.49126896,0.69108999,-0.43854234,0.47423500,-0.24560373,0.01852383,0.21121669,-0.07703020,-0.22573037,-0.04289019,-1.14100647,-0.31911343,-0.07117522,-0.22993140,-0.27487084,-0.59843826,-0.41778594,0.10349379,0.22513904,-0.47264791,0.24342580,0.09145237,-0.12515874,-0.25702128,0.12635824,-0.03683147,0.37408820,0.12048072,0.29717639,-0.55282336,-0.40367866,0.41522169,-0.10644129,-0.19573081,-0.24563065,-1.07028210,0.79570854,-0.01941223,-0.42638189,0.59103221,0.11144926,-0.22293697,0.45565319,0.20776431,-0.88934702,0.86839557,0.14636682,0.83592391,0.74775600,0.27963540,-0.10908180,0.16600829,-0.34223649,0.19485690,-0.44111866,0.40613458,0.38635868,-0.31129017,-0.47924998,0.27769867,0.79709673,0.80270797
10,0.06602921,0.01290281,-0.03889304,0.76495433,-0.06526762,0.05685966,0.18543345,-0.36530003,0.47445431,-0.13396956,-0.03303567,-0.03643753,-0.51883835,0.03883589,-0.07180471,-0.06546328,-0.10359625,-0.69317800,-0.25389814,0.01159508,0.64096433,-0.32953906,0.08338944,0.20252980,-0.43347046,-0.11666478,0.25752226,0.26258272,0.13195844,-0.16370873,0.25746384,-0.63915110,-0.63449419,0.37435094,0.23670365,-0.21303061,0.38031417,-0.83323300,1.01165688,0.59820718,-0.33097887,0.64012766,0.24064457,-0.31063175,0.41398090,-0.01487552,-0.53629905,0.71780080,-0.09444299,0.38482061,0.51948231,0.56110102,0.30139455,-0.19063540,-0.36628532,0.46806052,-0.71136087,0.03193522,-0.20520215,-0.59673131,-0.47547209,-0.32517740,0.44664919,0.37346846
55,0.23295499,-0.04181048,0.11028474,0.36705774,-0.19641298,0.44731712,-0.10778816,-0.03403851,0.30587083,0.07380948,-0.52438861,-0.00294013,-0.90592688,0.23496671,0.04089523,0.01977436,-0.12127743,-0.57089412,-0.58739507,-0.07256283,0.26322004,-0.46389017,0.43198532,-0.16675715,-0.64810729,-0.29943839,0.36495435,0.19627662,0.38102746,0.05626374,0.21786264,-0.39856052,-0.43428075,0.44026193,0.37490273,0.04176662,0.15052968,-0.12903124,0.37859064,-0.03893266,-0.14459239,0.61172855,0.66263980,-0.22788914,0.32581177,0.02051443,-0.71975100,0.93136787,0.22995704,0.43413502,0.54258567,0.53783661,0.05948805,0.06216422,-0.05251441,0.23424740,-0.45932922,0.31147221,0.27113381,-0.15286681,-0.29377073,-0.06252535,0.18718618,0.38958970
11,0.29571033,-0.28463796,0.25213304,0.55798835,-0.75427759,-0.42937472,0.00210675,-0.60825574,-0.00879900,-0.32719058,0.45656094,-0.19525070,-0.19007230,-0.37633169,0.28877437,0.25153223,-1.18795991,-0.27810222,0.50878340,0.56324959,-0.15227540,-0.65205032,-0.20077559,0.93857735,-0.29787076,0.37436825,0.13225444,0.76985401,0.66783458,0.25606117,-0.06533252,0.04594325,-0.16870867,-0.11769977,-0.01218153,-0.15405099,0.25920713,-0.90637869,-0.36681020,0.35480079,-0.74627674,-0.04302040,-0.09259367,-0.44752097,0.57016259,-0.59611917,-0.53632379,-0.35641122,-0.27042744,0.23062773,-0.17001332,-0.37733373,0.05072006,0.36753494,0.72101945,-0.24455608,-0.29410651,-0.37799513,-0.21739179,-0.30542609,-0.06580421,0.14906266,0.34203577,0.12183604
129,0.10319851,-0.47621667,0.53491658,0.35091931,-0.78288144,0.25107107,-0.80707425,-0.23045027,-0.61451316,-0.54274958,-0.34843698,0.55370271,0.31136033,0.40638497,0.17264239,-0.62655818,0.31660014,-1.25553763,0.00033487,0.16169533,0.07964320,-0.76794332,0.98148751,0.09236949,-0.33068806,-0.46981388,0.33640194,0.18346435,0.42335021,-0.75137466,-1.35755706,0.36043924,0.06730828,0.43784681,-0.05381129,-0.38862312,0.33473966,-0.24543561,-0.02929446,0.18535605,-0.91721016,-0.65025467,0.22323565,0.14089505,-0.19552052,-0.41692165,-1.03760731,0.69049501,-0.73336542,-0.11765783,-0.02698582,0.57689166,0.48273063,-0.32031572,0.05596803,0.05664799,-0.16636179,-0.93560851,0.43913502,0.26074034,-0.42127946,0.02525818,-0.00871349,-1.16633081
12,0.22607559,-0.06101758,-0.16062540,0.27394980,-0.34312496,0.43216452,0.31416342,-0.12924688,0.15813629,0.14069448,-0.48192778,0.19209455,-0.72630805,0.07109637,0.07358857,-0.32661319,-0.18993200,-0.63320631,-0.36699125,-0.14831908,0.38681623,-0.39895171,0.35317835,-0.02994776,-0.58969152,-0.41383728,0.53921735,0.19909716,0.49509394,0.08488079,0.33805355,-0.36201233,-0.35826835,0.36154446,0.33109048,0.05326370,0.12640850,-0.25445718,0.43342397,0.21454561,-0.15988989,0.58461916,0.42483276,-0.13775516,-0.08238005,-0.03847532,-0.56919509,0.87908709,0.19989344,0.39470384,0.35278356,0.65873671,0.06374843,0.10897718,-0.18374732,0.23511811,-0.47285497,0.31830984,0.29395109,-0.19780348,-0.30071104,0.15742989,0.31727529,0.57815713
13,0.25561333,-0.32133138,-0.02952111,0.50121337,-0.73278373,-0.53990990,0.11881337,-0.31747204,-0.17453377,-0.41426682,0.12700735,-0.27540898,-0.51380187,-0.18913776,0.25389779,0.26880714,-0.67021883,-0.49219450,0.78643888,0.29248354,-0.02111289,-0.63630146,-0.17631042,0.81896085,-0.09583222,0.28432164,0.33317775,0.64973360,0.77978575,0.14660451,-0.09096989,-0.05664288,-0.05023778,-0.06569108,-0.11443859,0.32218975,0.00741755,-0.70847493,-0.25878173,0.68595791,-0.59166145,0.03761839,0.14127588,-0.34556386,0.40238678,-0.43697444,-0.29814926,-0.28486678,-0.12791343,0.19690534,-0.13520287,-0.27910361,-0.14512031,0.09687883,0.75070518,-0.04773619,-0.14060839,-0.03940128,-0.08617575,-0.33906746,0.18352874,0.02718159,-0.09921395,-0.16715306
50,0.25552028,0.06929047,-0.04755321,0.38096604,-0.29652014,0.43131360,-0.16142066,-0.00126836,0.33222514,0.03113290,-0.22361279,-0.04708594,-0.59636110,0.22501580,0.26823688,-0.21916974,-0.12009893,-0.46869084,-0.61057705,0.00086826,0.37589240,-0.40901601,0.32157210,-0.18103753,-0.75835198,-0.46978879,0.12731504,0.12757975,0.66630793,0.14314288,0.20710143,-0.38704914,-0.37559363,0.26592410,0.49479532,0.33950561,-0.03444250,-0.28119394,0.84508455,0.43814969,-0.29724208,0.43025970,0.67887849,-0.39657870,0.16589780,0.00530294,-0.43037811,1.20561850,0.12773912,0.46083036,0.73292953,0.35894823,-0.13272980,0.00524828,-0.14714548,0.36322406,-0.22607595,0.17660411,0.07983131,-0.47105807,-0.48487440,-0.15121673,0.23663202,0.25124869
14,-0.00351348,-0.30491084,0.28960618,0.57220215,-0.29359439,0.46384504,-0.09738983,-0.36831063,-0.10827026,-0.18865897,-0.57200229,0.05504517,-1.40791523,0.10243017,-0.16617961,0.26898581,-0.11352142,-0.52698338,-0.66398096,-0.12401888,0.27973491,-0.33078250,0.72866952,-0.03676940,-0.21308938,-0.17812783,0.52855176,-0.04669024,0.12046724,-0.08399027,0.12080998,-0.64666981,-0.65705508,0.59141392,0.03800556,-0.47433239,0.18771826,-0.19983713,0.19080907,-0.25263962,-0.43282804,0.68086827,0.57991272,-0.18289506,0.51207423,0.07964429,-1.06747806,1.00827062,0.06313089,0.79404300,0.63561374,0.54546577,-0.07674935,-0.21589155,-0.01371724,0.16095883,-0.33091617,0.34145153,0.26350743,-0.04267606,-0.47761068,-0.06999993,0.19803724,0.43430975
15,-0.07959876,0.05576184,-0.05481963,0.74389100,0.06086546,0.30292514,0.18265229,-0.74560130,0.55096823,-0.10433826,-0.11721417,0.22905616,-0.66307276,0.00697580,0.05403352,-0.18872488,-0.23755518,-0.54864663,-0.45364618,0.05001468,0.79230565,-0.61331385,0.19219084,0.18000732,-0.33582446,-0.38013345,0.03917030,0.16666572,0.24083500,-0.18084225,0.26259112,-0.46966681,-0.76418364,0.45277002,0.44868529,-0.36792493,0.42478436,-0.72561294,1.01132536,0.85681289,-0.37999159,0.59245825,0.39360806,-0.23605306,0.59396714,-0.14713170,-0.54197526,0.70684677,-0.12388018,0.29567242,0.86940187,0.59381741,0.00500562,-0.60995871,-0.42659888,0.14381616,-0.70831805,0.15921153,-0.20843484,-0.77683669,-0.58177608,-0.29083690,0.42131612,0.24728732
150,0.37429324,-0.30675486,-0.04335814,0.46932212,-0.70388401,-0.45327318,0.07192522,-0.30848131,-0.18018292,-0.41992947,0.01879383,-0.18653223,-0.63074499,-0.03987367,0.29132763,0.36118001,-0.62643683,-0.47328812,0.67628199,0.34019053,-0.03068984,-0.72835392,-0.06581564,0.81468302,-0.27650920,0.16932577,0.38627586,0.73150915,0.82916921,0.15820388,-0.14984019,0.02115525,-0.05434207,-0.08100915,-0.07112878,0.39356554,0.00144062,-0.45126739,-0.41738042,0.61364990,-0.64576381,0.07901873,0.25753585,-0.33973870,0.29446265,-0.42559096,-0.40014440,-0.12975043,-0.13273929,0.13758127,-0.06167100,-0.34628329,-0.07351594,0.02241841,0.86643797,-0.11651858,-0.06507780,0.02300456,0.00598273,-0.30751589,0.14210580,-0.06664124,-0.20163570,-0.20367925
16,0.17704996,-0.00764890,0.39884105,0.61382115,0.00099158,0.47985265,0.46248257,-0.31281987,0.02039132,0.11866088,-0.17698726,-0.13574219,-0.89212662,-0.08913317,0.55557692,0.09788223,-0.37697133,-1.04494834,-0.70579785,0.09339985,0.49417701,-0.13093859,0.25632331,0.29171532,0.03263457,-0.57891035,0.30847594,-0.41476133,0.58056808,-0.65713233,0.90497661,-0.52949071,-0.42086461,0.50576591,-0.29393876,-0.03341534,0.02691701,-0.95720935,1.00120473,0.09479523,-0.42103377,0.64300823,0.12920390,-0.83810997,0.44974452,0.35485643,-0.74594778,0.80941302,0.15678477,0.62751341,0.41274244,0.25462851,-0.16896534,-0.03786315,-0.47628179,0.46366674,-1.09246838,0.76497233,-0.26511058,-0.37326086,-0.61740452,-0.08949638,0.28393009,0.39529446
122,0.13193341,-0.43830183,0.80169690,0.47994477,-0.96255863,0.34459841,-0.93964332,-0.09475926,-0.73853189,-0.49477625,-0.38584012,0.55874103,0.20206948,0.45643237,0.03796478,-0.40859058,0.22486009,-1.19549072,-0.33336398,0.18472689,-0.01554037,-0.84670168,1.09262526,0.20555893,-0.46910340,-0.55629504,0.47685575,0.22661604,0.30311009,-0.46644986,-1.51262593,0.29017067,-0.05041470,0.55666518,-0.21922198,-0.37324274,0.34922898,-0.32797319,-0.19906588,-0.10677615,-1.16254354,-0.61641145,0.24626219,0.05921573,-0.12806359,-0.27928528,-1.17089605,0.79708099,-0.66158468,-0.17414364,0.06373693,0.48046345,0.62037438,-0.42281738,0.05547671,0.03503694,0.01787400,-0.82696581,0.56336981,0.59102851,-0.58446771,-0.02678146,0.16339906,-1.18375933
17,0.01587552,-0.26827547,0.50181389,0.34761977,0.01464818,0.54218012,-0.22023742,-0.13339007,0.18134569,0.57486570,-0.10386381,0.32883200,-0.84069681,-0.01606991,-0.10788931,-0.36798033,-0.69376791,-0.37760684,-0.75985485,0.29274932,0.49799880,-0.76478726,0.54490161,-0.22535078,-0.54891819,-0.63296872,0.61729389,0.45116711,0.17379481,0.16864793,0.34081805,-0.47456017,-0.56923699,0.35756317,0.15341504,-0.02073394,0.09798539,-0.54000854,0.57010108,-0.22761545,-0.00762913,0.66657150,0.54078883,-0.27482596,0.20281215,-0.21685357,-0.70873398,0.66405582,0.14911500,0.20788717,0.51532960,0.73274040,0.11690366,0.28869736,-0.30532786,-0.06964903,-0.88483399,0.38327533,0.51854336,0.01730818,0.03967544,0.28404793,0.28687096,0.52172512
65,0.33079347,0.09657801,-0.19686912,0.20806189,-0.26893803,0.39834851,-0.18662640,0.07865568,0.31540301,0.11210835,-0.28889221,-0.07129014,-0.79464084,0.29477873,0.40596560,-0.19500038,-0.08489905,-0.60666239,-0.65806264,0.14067219,0.39081636,-0.39253333,0.43261957,-0.30597159,-0.71878928,-0.45874721,0.24111277,0.15873867,0.68539995,0.32770881,0.23448406,-0.40597802,-0.39367342,0.23822731,0.49775222,0.43676504,-0.24307622,-0.23195314,0.77571464,0.34872741,-0.25811344,0.39054298,0.77317363,-0.18640819,0.24977259,0.08949438,-0.46298000,1.38620937,0.18016022,0.40187445,0.58065706,0.39375967,-0.05591330,0.08902290,-0.04838870,0.42896366,-0.25897488,0.29306525,0.28876022,-0.26624593,-0.47651345,-0.14562063,0.03587235,0.26424390
18,0.02183846,-0.24494523,0.19540948,0.41823560,-0.30464396,0.54351169,-0.06308746,-0.23111396,0.04883784,-0.08700145,-0.52271295,0.00390539,-0.91713649,0.08634241,0.00770615,0.10733274,-0.07257582,-0.53977972,-0.60335773,-0.27173266,0.31873709,-0.36387241,0.43112552,-0.10632024,-0.41108251,-0.24203800,0.36504906,-0.02220965,0.34392416,-0.04505360,0.21090136,-0.47129026,-0.47087908,0.50425637,0.26497403,-0.18551685,0.22846340,-0.26349118,0.40600255,0.08613055,-0.32167140,0.55045092,0.57728094,-0.28696716,0.35584021,0.02873940,-0.74787325,0.98517418,0.09678319,0.56045747,0.62856531,0.62490982,-0.10457394,-0.11002788,-0.04189067,0.22011182,-0.25124246,0.18515959,0.16830182,-0.07892633,-0.33842373,-0.03388429,0.22882149,0.35488683
143,0.33928040,-0.53356284,0.07923520,0.24307688,-0.85379571,-0.36357185,0.02161454,-0.16012162,-0.36824936,-0.40718052,-0.11174279,-0.17230070,-0.62602097,-0.10862034,0.20222481,0.22245938,-0.60743630,-0.51908487,0.81675899,0.16407950,-0.01823479,-0.82359684,-0.04414645,0.71211994,-0.31367630,0.04602373,0.71558535,0.79001540,0.96429682,0.07394430,-0.20808552,0.04459415,-0.02103246,-0.11619955,0.03563843,0.71539593,-0.09019823,-0.40536329,-0.40572667,0.52360100,-0.46985745,0.03867501,0.44480023,-0.55321825,0.00348368,-0.52271396,-0.38594094,-0.12672648,-0.01333830,0.19485387,-0.12895328,-0.09385396,-0.14803775,0.19125797,0.81801873,-0.16283566,-0.21950021,0.11357035,0.19800062,-0.22410645,0.43822688,0.08268942,-0.35880572,-0.22949144
19,0.55389047,0.10019115,0.29016119,0.58399230,-0.54357815,-0.39813405,0.40806645,-0.52874798,-0.45026940,-0.51092297,0.17951244,-0.30494484,-0.59379661,0.07873840,0.04917629,0.60164034,-1.02886760,-0.76991719,0.57211661,0.17289530,-0.17336579,-0.87508667,-0.03108216,0.69869715,-0.53104049,0.14354366,0.29471716,1.16148686,0.91114706,0.06665141,-0.32164165,0.03691428,-0.35250553,0.28310588,-0.13742906,0.73198766,0.52534676,-0.40915203,-0.57591105,0.64000297,-0.52694726,-0.25388914,0.48709336,-0.00853105,0.46929970,-0.21353976,-0.34369960,-0.59776270,-0.13584481,-0.07189878,-0.07153498,-0.43462443,0.18452209,0.08204792,0.81421781,-0.00234206,-0.29862097,0.15185589,0.04449898,-0.40453947,0.30656624,-0.26161259,-0.29646376,-0.26683068
75,0.24667720,0.19825333,0.09405467,0.45952833,-0.19668841,0.25245079,0.00844091,-0.12302041,0.37038493,-0.00222495,-0.21898270,-0.06470297,-0.70575166,0.10857685,0.15776837,-0.08918489,-0.23721839,-0.65072906,-0.48384681,0.03408214,0.29961148,-0.31090355,0.31697354,-0.06041553,-0.48635671,-0.21635987,0.14530979,0.19583772,0.31453127,0.08043853,0.28126916,-0.50055206,-0.49603313,0.31604233,0.25791362,0.03536651,0.11007407,-0.53072393,0.73436815,0.21288063,-0.15590465,0.48361793,0.37899071,0.02721798,0.33679909,0.11792132,-0.49828440,0.79263270,0.15035869,0.30871677,0.47529826,0.36620605,0.09346559,0.08281501,-0.17502342,0.41435248,-0.47624567,0.22961238,0.22108360,-0.28460273,-0.40704477,-0.07973937,0.37365019,0.41535425
