十里堡:十里堡 0.0, 奥林匹克公园 0.00391116336471576, 高家园 0.00478899936157926, 东风北桥 0.005778303359035687, 海淀五路居 0.0060300810149460605, 将台 0.007593421770050586, 长春桥 0.00761227951841071, 远大路 0.00801794506924441, 车道沟 0.008029336485040985, 西二旗 0.008684553766706161
青年路:青年路 0.0, 北京大学东门 0.00772046003673082, 北沙滩 0.01321614647133459, 首经贸 0.014279102039363053, 纪家庙 0.01483103291417158, 崔各庄 0.015243231894776478, 草桥 0.01637348534701381, 林萃桥 0.017487666597741567, 森林公园南门 0.01796562208261189, 百子湾 0.018348310587547628
褡裢坡:褡裢坡 0.0, 圆明园 0.006873744114505442, 百子湾 0.009095323203739469, 大井 0.016449239792773327, 马泉营 0.017086380585384635, 黄渠 0.020516889794326344, 崔各庄 0.020578677769401647, 纪家庙 0.020879227184937427, 五棵松 0.023517001391689357, 草桥 0.02488169572122771
黄渠:黄渠 0.0, 西苑 0.010401818252545096, 圆明园 0.016230749859610996, 化工 0.017246601543159285, 丰台科技园 0.017494045842510453, 孙河 0.018128241937594814, 常营 0.018387203005332312, 马泉营 0.01854455862604383, 科怡路 0.019045944701313496, 褡裢坡 0.02356469539760874
常营:常营 0.0, 西苑 0.006555614266095161, 北宫门 0.008761383436916289, 孙河 0.008866335163223662, 郭公庄 0.012094901745503296, 农大南路 0.012144878561330705, 沙河高教园 0.01486265307724256, 草房 0.018370899713478144, 丰台科技园 0.018598132962292773, 安河桥北 0.019556722536371182
草房:草房 0.0, 农大南路 0.0104755574366531, 物资学院路 0.013154111295924848, 沙河高教园 0.013785180566048274, 大葆台 0.014386563241944102, 马连洼 0.014709405802031224, 稻田 0.017822710837022613, 南邵 0.019650671579099385, 国展 0.021071508125798315, 常营 0.021369043789642533
物资学院路:物资学院路 0.0, 西北旺 0.007061557533952079, 通州北关 0.011822661524264023, 草房 0.0156566101425566, 永丰南 0.016049088109538107, 马连洼 0.017321250029735887, 稻田 0.018456047872672743, 长阳 0.02049708980765763, 篱笆房 0.025685706037272382, 南邵 0.028264542006612343
通州北关:通州北关 0.0, 永丰南 0.008795317176370294, 通运门 0.012903657886145883, 物资学院路 0.013976621488985428, 广阳城 0.014698844711662657, 西北旺 0.017488154432444912, 篱笆房 0.02100648856822144, 长阳 0.03013149454286481, 良乡大学城北 0.03054542654663794, 永丰 0.03694705289515378
通运门:通运门 0.0, 良乡大学城北 0.00780516282396874, 通州北关 0.014653108281393101, 北运河西 0.01591913072409736, 永丰南 0.016489003702575052, 广阳城 0.019777884707263545, 永丰 0.02014396934282051, 良乡大学城 0.024900557648780613, 篱笆房 0.04024087178190378, 物资学院路 0.04326542654308225
北运河西:北运河西 0.0, 良乡大学城 0.0038233013064247, 永丰 0.01392263435295601, 北运河东 0.015910412656936608, 通运门 0.017354939583857358, 良乡大学城西 0.02011185681396221, 良乡大学城北 0.02012647112214949, 屯佃 0.021674582695480463, 后沙峪 0.0336802211406097, 南法信 0.04145743510248718
北运河东:北运河东 0.0, 良乡大学城西 0.0016772286214158665, 屯佃 0.011231794021924913, 郝家府 0.011780789670150161, 良乡南关 0.013519222473016458, 北运河西 0.01717267116994003, 稻香湖路 0.017510258672792555, 良乡大学城 0.018454700436040278, 南法信 0.02225029103529491, 石门 0.0292090592323883
郝家府:郝家府 0.0, 良乡南关 0.0006201225579594711, 东夏园 0.006637588650817572, 苏庄 0.0072492516114212, 稻香湖路 0.008880720693388924, 温阳路 0.01175465747873442, 北运河东 0.012702861856562853, 良乡大学城西 0.013195923054317191, 石门 0.014404969582559683, 潞城 0.016920672998799548
东夏园:东夏园 0.0, 苏庄 0.00017300383386031697, 潞城 0.0018445639892303255, 阎村东 0.0020228171223117897, 温阳路 0.006932887721861711, 北安河 0.006933544525189528, 郝家府 0.007419812670809911, 良乡南关 0.007549180149729664, 顺义 0.009571078728254792, 俸伯 0.010128695013323948
潞城:潞城 0.0, 阎村东 3.32207017885688e-05, 东夏园 0.0024344172983458696, 苏庄 0.0024458042448733605, 北安河 0.005934352123348856, 俸伯 0.007286653327249624, 温阳路 0.009999087666945995, 顺义 0.0108035909238468, 昌平西山口 0.011282627584117105, 十三陵景区 0.016359894688691486
北京西站:北京西站 0.0, 湾子 0.002454647177157684, 大屯路东 0.0032465447572660585, 广渠门外 0.0033550022534273526, 桥湾 0.003886407482551829, 望京西 0.003944446579610711, 关庄 0.004079143686840885, 军事博物馆 0.0048885638232007925, 达官营 0.004932838626178762, 珠市口 0.004942740126500558
湾子:湾子 0.0, 达官营 0.00158585732102988, 北京西站 0.002766904979533731, 广安门内 0.0036127784321854646, 珠市口 0.0046754362158308825, 北苑 0.005131480209859674, 虎坊桥 0.005283060638985837, 桥湾 0.005366744757900936, 望京西 0.006382105563961832, 国贸 0.006951287951347966
达官营:达官营 0.0, 湾子 0.001271234437371635, 广安门内 0.0018678736769108689, 珠市口 0.004518612486749682, 虎坊桥 0.004677641330462036, 北京西站 0.0050385243515415155, 五道口 0.006395960476346338, 桥湾 0.006489465627140936, 菜市口 0.006887933344758375, 国贸 0.006928840777503137
广安门内:广安门内 0.0, 达官营 0.0008982909218269467, 湾子 0.002446229542425315, 虎坊桥 0.002638422080067346, 菜市口 0.0036685316294256948, 五道口 0.003732257025733406, 珠市口 0.00377473191089035, 国贸 0.004728660628336139, T3航站楼 0.00474501449864842, T2航站楼 0.0047450144986484425
虎坊桥:虎坊桥 0.0, 珠市口 0.0016025142248807314, 广安门内 0.002240237016316414, 菜市口 0.0025664097784213104, 红庙 0.0028951432254409075, 达官营 0.0034145680254776467, 五道口 0.003553793624359964, 花园桥 0.0038017365844239676, 湾子 0.0038200088155686835, 金台路 0.003835221179356119
珠市口:珠市口 0.0, 虎坊桥 0.0018288696858128433, 桥湾 0.0029370584305333483, 湾子 0.0033218670409577242, 达官营 0.0034455346120100244, 红庙 0.0035492662396775327, 广安门内 0.003573107055026146, 北京西站 0.0038677277998669323, 花园桥 0.003961456398220502, 菜市口 0.004530861907405188
桥湾:桥湾 0.0, 北京西站 0.0023704667461082202, 珠市口 0.0025614518604960166, 湾子 0.0035714666306655768, 广渠门内 0.0036605628154862766, 国贸 0.0038581212322611543, 虎坊桥 0.0041291038131064176, 磁器口 0.004136815149309532, 广渠门外 0.004320679709143375, 菜市口 0.0045667303113410725
广渠门内:广渠门内 0.0, 关庄 0.0011910916247549006, 广渠门外 0.0018967856642344888, 惠新西街北口 0.0027087028351739802, 磁器口 0.0030958886000256973, 军事博物馆 0.003307159366941649, 北京西站 0.004148551758715971, 桥湾 0.004363682687860796, 大屯路东 0.0047380501278496, 望京西 0.005615843578065238
广渠门外:广渠门外 0.0, 大屯路东 0.0013448920430094717, 关庄 0.00242207930782361, 双井 0.0025842170840839835, 广渠门内 0.003111400003709844, 北京西站 0.003760868686418054, 公主坟 0.0053336619378697644, 桥湾 0.006131521567665412, 天坛东门 0.006477934145291343, 西钓鱼台 0.006486148318942901
双井:双井 0.0, 大屯路东 0.002129951540136943, 公主坟 0.002169623499625962, 西钓鱼台 0.002564939669183337, 天坛东门 0.0026205827045712206, 广渠门外 0.0031370421046694207, 陶然亭 0.0033761123010612485, 六里桥东 0.003574292000443173, 大望路 0.005136969295306397, 北苑路北 0.005237702783004116
九龙山:九龙山 0.0, 劲松 0.0013641103363439852, 平乐园 0.004962124255123858, 六里桥 0.00529684549280476, 陶然亭 0.006172130633154595, 六里桥东 0.006801648246449795, 莲花桥 0.0068018824271618445, 立水桥南 0.007039675220120351, 天坛东门 0.007127071587204145, 北苑路北 0.007232763650534584
大郊亭:大郊亭 0.0, 马家堡 0.003752745592209812, 泥洼 0.0047385964934540704, 林萃桥 0.005105506478990506, 七里庄 0.006425287142949018, 森林公园南门 0.006798978246069157, 四季青 0.007533793568186672, 丰台站 0.008821296105192533, 远大路 0.009153719435184306, 分钟寺 0.010178018168678152
百子湾:百子湾 0.0, 褡裢坡 0.009922353052871395, 纪家庙 0.011176288531843194, 首经贸 0.014788599014066246, 草桥 0.015185673598277823, 圆明园 0.015279299602520259, 公益西桥 0.01720745937880229, 北京大学东门 0.0176393063771622, 大井 0.01847357349642445, 崔各庄 0.0186512710304355
化工:化工 0.0, 黄渠 0.016387940579753006, 玉泉路 0.021662019193106424, 南楼梓庄 0.027653223235664375, 圆明园 0.0282081375920174, 褡裢坡 0.029448912577262305, 科怡路 0.03129088717291792, 西苑 0.03361829635113343, 马泉营 0.03500597302356321, 丰台科技园 0.0371312467509588
南楼梓庄:南楼梓庄 0.0, 八宝山 0.020616119487062448, 欢乐谷景区 0.021201893229459395, 化工 0.03055641640218891, 北宫门 0.03473244763110771, 安河桥北 0.03513630957165456, 玉泉路 0.03610653474307199, 八角游乐园 0.04882277365442096, 常营 0.05016884576640364, 大瓦窑 0.050479755304068126
欢乐谷景区:欢乐谷景区 0.0, 垡头 0.014562991753575531, 八角游乐园 0.017674498582811404, 南楼梓庄 0.023724145694517564, 八宝山 0.028558068243730122, 古城 0.033187067603511526, 双合 0.048734551030970436, 安河桥北 0.05103313610179353, 苹果园 0.051127683291893204, 园博园 0.056035064496661714
垡头:垡头 0.0, 双合 0.007705287591012744, 古城 0.01425510325202072, 欢乐谷景区 0.016907494162997073, 苹果园 0.017648045635306052, 焦化厂 0.02028478788879831, 八角游乐园 0.0229106811691508, 昌平东关 0.05682463220656423, 八宝山 0.06301873804865601, 张郭庄 0.0634984224736431
双合:双合 0.0, 焦化厂 0.0018721091034832405, 垡头 0.009915621972187037, 苹果园 0.012916754978858849, 古城 0.019104368220639267, 昌平 0.04174444033130306, 八角游乐园 0.043759315439589226, 欢乐谷景区 0.04775096031184664, 十三陵景区 0.047951141766267594, 石门 0.05294532394905199
焦化厂:焦化厂 0.0, 双合 0.003461594958828215, 苹果园 0.017174737427073455, 垡头 0.02214046553613703, 古城 0.02810695692934605, 十三陵景区 0.034560203221645436, 昌平 0.03849793235066887, 昌平西山口 0.039622823957952476, 顺义 0.04636467971671295, 石门 0.047729055543838286
朱辛庄:朱辛庄 0.0, 育知路 0.0021356795147348504, 角门东 0.006037439925796764, 公益西桥 0.006919346593987858, 大红门 0.008985955084051945, 丰台东大街 0.009194079351562062, 角门西 0.009567625636899574, 平西府 0.010254715501297588, 丰台南路 0.014474715475707608, 草桥 0.014792067699649095
育知路:育知路 0.0, 朱辛庄 0.002430614053579455, 角门东 0.004343244562679785, 大红门 0.005058917015633526, 平西府 0.005158500320259219, 丰台东大街 0.005425058520926304, 公益西桥 0.008308080194171365, 角门西 0.008453798016481183, 石榴庄 0.010472625794321979, 草桥 0.013924850216890406
平西府:平西府 0.0, 大红门 0.0034923796468302086, 丰台东大街 0.003525545507864502, 石榴庄 0.00397868426396992, 育知路 0.004525741837353972, 角门东 0.005161395684697134, 角门西 0.008602465253695308, 回龙观东大街 0.009392787847279918, 宋家庄 0.009822501439406274, 朱辛庄 0.010078394062068655
回龙观东大街:回龙观东大街 0.0, 七里庄 0.004509385531397449, 宋家庄 0.005253429822351264, 育新 0.0065956141229448935, 成寿寺 0.006824583696937308, 泥洼 0.007191638700247675, 刘家窑 0.007279579846520962, 马家堡 0.0074651045693290554, 平西府 0.007720498828511017, 石榴庄 0.008327222800101529
霍营:霍营 0.0, 西局 0.002781219263050535, 回龙观 0.004581771397398124, 陶然桥 0.005959553213445868, 景泰 0.005990094771468184, 永定门外 0.006276775584428209, 刘家窑 0.006497358077477726, 方庄 0.007334893585879704, 十里河 0.00834298679802107, 北京南站 0.008848312895255398
育新:育新 0.0, 刘家窑 0.0037511375771724573, 泥洼 0.004285692257713516, 西小口 0.0051058388662570935, 宋家庄 0.005386172778981777, 成寿寺 0.005753088704038695, 分钟寺 0.006057352706709944, 回龙观东大街 0.007030000152712106, 七里庄 0.007886871467829619, 永定门外 0.008313982318230852
西小口:西小口 0.0, 永泰庄 0.003746687371698652, 育新 0.006951148924609381, 泥洼 0.007020461428254119, 丰台站 0.007804694925294189, 宋家庄 0.008597761253138337, 成寿寺 0.00914388989541223, 石榴庄 0.012850543363177798, 林萃桥 0.01372099679079078, 刘家窑 0.01375614299715963
永泰庄:永泰庄 0.0, 丰台站 0.0024350918189811116, 西小口 0.0037401066132504808, 泥洼 0.006602859109912696, 林萃桥 0.00728988808581603, 成寿寺 0.009459734770614184, 首经贸 0.00962083169289021, 宋家庄 0.010694969639661846, 育新 0.011357248978750248, 马家堡 0.012809472674499917
林萃桥:林萃桥 0.0, 丰台站 0.005282698265940259, 永泰庄 0.00577312765369428, 大郊亭 0.0067858955661786275, 泥洼 0.007646902659886408, 马家堡 0.00810664222213022, 首经贸 0.008263000490585615, 森林公园南门 0.00849750422806475, 北京大学东门 0.01176428716482492, 七里庄 0.011801483564167027
森林公园南门:森林公园南门 0.0, 四季青 0.0053049392257421175, 望京东 0.005478616693860923, 大郊亭 0.005654611346320457, 林萃桥 0.00594630712787703, 远大路 0.006828954926720943, 万寿路 0.008388901253923551, 马家堡 0.010532494198800636, 海淀五路居 0.011277813371352146, 中关村 0.01385638873781973
奥林匹克公园:奥林匹克公园 0.0, 十里堡 0.004789321819275614, 高家园 0.005579767900358528, 海淀五路居 0.006480928380880154, 东风北桥 0.007591530998633191, 望京 0.008107303786306105, 四季青 0.009011489680405878, 远大路 0.009536511203318462, 将台 0.00959157052788258, 车道沟 0.010736258847424601
奥体中心:奥体中心 0.0, 朝阳公园 0.003075466382615478, 芳园里 0.004529324879707483, 金台路 0.00582611810763319, 上地 0.006458303272270446, 大望路 0.00742583371260357, 红庙 0.00819661195042817, 达官营 0.008322255426294257, 花园桥 0.008475683261702421, 虎坊桥 0.00900484603224179
北土城:北土城 0.0, 呼家楼 0.0015883965064904864, 健德门 0.001617287588891559, 知春路 0.0016180755752137651, 团结湖 0.0018467144984880123, 南礼士路 0.0018552017376108878, 金台夕照 0.0019846607178056258, 农业展览馆 0.0021884072478772537, 西坝河 0.002395835038538505, 三元桥 0.0024987968914053607
安华桥:安华桥 0.0, 柳芳 0.0011371353826576409, 安贞桥 0.0012728068888632877, 光熙门 0.001876649776057883, 马甸桥 0.0021735956763248997, 和平西桥 0.002271695977763554, 蓟门桥 0.002630338022385627, 东大桥 0.0027007958379111404, 北太平庄 0.0029038054043206926, 和平里北街 0.0029277219035559812
安德里北街:安德里北街 0.0, 东直门 0.0007051934610463999, 东大桥 0.001446578570221276, 和平里北街 0.0014920490910660415, 灯市口 0.0016419807854464285, 雍和宫 0.0020309013999843467, 柳芳 0.002163613128760523, 东单 0.0022649027449221804, 安华桥 0.0022873537924025713, 北新桥 0.0023014187900190566
什刹海:什刹海 0.0, 东四 0.0013540445468648837, 南锣鼓巷 0.0014551083322756186, 鼓楼大街 0.0015250731685150039, 安定门 0.0017061715502508026, 张自忠路 0.0017109134905044293, 灯市口 0.002208122855557694, 东四十条 0.0025892642658664885, 安德里北街 0.00290871875940814, 东直门 0.0029943199279580616
巴沟:巴沟 0.0, 火器营 0.001638285117503622, 中关村 0.002720578971761703, 北京南站 0.0034502043561817517, 长春桥 0.0042476925040234835, 远大路 0.005096046312917976, 海淀五路居 0.005442703707541058, 陶然桥 0.0056072938228208975, 苏州街 0.006009878921084693, 四季青 0.006766031510879584
苏州街:苏州街 0.0, 巴沟 0.004190807126370157, 望京南 0.006658914379955274, 北京南站 0.0068179136349806845, 长春桥 0.006866830147737877, 车道沟 0.007217674358592035, 中关村 0.007835262606725773, 火器营 0.008196985375375351, 枣营 0.00841248816201663, 阜通 0.008503260652474238
知春里:知春里 0.0, 菜市口 0.002612396977135675, 人民大学 0.0027386981731283436, T3航站楼 0.0030409365405336406, T2航站楼 0.0030409365405337824, 虎坊桥 0.0034817564101259878, 魏公村 0.004516327130292607, 五道口 0.004881714334090701, 国贸 0.004932395014813048, 珠市口 0.005244634437046626
知春路:知春路 0.0, 北土城 0.0004105668652609781, 呼家楼 0.001124732611938102, 南礼士路 0.0011659756815411075, 团结湖 0.001360551546713415, 三元桥 0.0016704989640430987, 前门 0.0017575060109502622, 健德门 0.0018005012697436124, 西坝河 0.0018744154906260406, 农业展览馆 0.0019366572377325956
西土城:西土城 0.0, 健德门 0.0009808065780876779, 牡丹园 0.0010066184238974422, 北土城 0.002690486077878702, 亮马桥 0.0032044126010605896, 农业展览馆 0.003241313171219969, 团结湖 0.003914082622002395, 西坝河 0.003938584686334491, 金台夕照 0.00395015947407385, 知春路 0.0039788451600225585
牡丹园:牡丹园 0.0, 西土城 0.0015688284000697208, 健德门 0.0016237445681122208, 农业展览馆 0.003568325184650902, 北土城 0.0036975409855265423, 亮马桥 0.004022926350843363, 团结湖 0.004467407342828739, 西坝河 0.004552502247855323, 金台夕照 0.004559360538656899, 北太平庄 0.005171042780948166
健德门:健德门 0.0, 西土城 0.0015646037153503715, 牡丹园 0.0016702538403914574, 北土城 0.001960324561800474, 金台夕照 0.002403006271918372, 农业展览馆 0.0024570214656663434, 团结湖 0.002673634261105074, 西坝河 0.0029842685241449453, 亮马桥 0.003079586045564177, 知春路 0.003340315107688679
安贞门:安贞门 0.0, 南礼士路 0.0018474249733172177, 太阳宫 0.0024687335062413707, 永安里 0.0025705854850812697, 北土城 0.0029121079521303296, 惠新西街南口 0.0030300448101235624, 金台夕照 0.0031523275058526518, 西坝河 0.0032003767442001767, 木樨地 0.0033232087703318237, 呼家楼 0.003464284429482303
芍药居:芍药居 0.0, 惠新西街南口 0.0010999316973555042, 永安里 0.003310641979670092, 太阳宫 0.0034455513640213368, 安贞门 0.004140846959480391, 光熙门 0.004427588465326216, 崇文门 0.005281830935829526, 和平西桥 0.005961917612550095, 西坝河 0.006623804272097012, 北京站 0.006723556545705638
太阳宫:太阳宫 0.0, 西坝河 0.0014113192317757063, 安贞门 0.002214280005367468, 光熙门 0.0026199509186905154, 永安里 0.002829101805569699, 团结湖 0.0032403170683173756, 惠新西街南口 0.0034488196880174253, 芍药居 0.00347609736605364, 呼家楼 0.003488737526598347, 南礼士路 0.0034918384615612915
三元桥:三元桥 0.0, 团结湖 0.0005547806932084225, 亮马桥 0.00090968231101261, 农业展览馆 0.0009921272348543738, 西坝河 0.001227786336808157, 呼家楼 0.0015495641572279885, 金台夕照 0.001709614842266229, 南礼士路 0.0020303594803313127, 北土城 0.002082471563743587, 知春路 0.002439622983899827
亮马桥:亮马桥 0.0, 农业展览馆 0.000859848645744984, 三元桥 0.0011736197933406448, 团结湖 0.0012555392327835413, 西坝河 0.002008713739661653, 北土城 0.0024580337513883475, 健德门 0.002630909264741409, 呼家楼 0.0027042741197385737, 金台夕照 0.002807878610700138, 知春路 0.00314889072875798
农业展览馆:农业展览馆 0.0, 亮马桥 0.00113804892340553, 团结湖 0.0013385937542513128, 三元桥 0.0015286334594290388, 健德门 0.002284951839260101, 北土城 0.0023325633136312665, 金台夕照 0.002337720114808611, 西坝河 0.0025897653882354867, 南礼士路 0.0028273131237743204, 呼家楼 0.003049842691106917
团结湖:团结湖 0.0, 三元桥 0.001017969808108672, 农业展览馆 0.0012692823636738524, 金台夕照 0.0014082526899588076, 亮马桥 0.0014557044920505435, 西坝河 0.001538146218181869, 呼家楼 0.0018869895546936575, 北土城 0.0018881516344237312, 南礼士路 0.0020306734645787173, 健德门 0.002418664725056827
金台夕照:金台夕照 0.0, 国贸 0.001845392322598124, 团结湖 0.002424688923331114, 木樨地 0.0026473403296392232, T3航站楼 0.0030044828573335828, T2航站楼 0.0030044828573337085, 南礼士路 0.00307444623910828, 北土城 0.0030953294707013602, 菜市口 0.0030994924279619408, 三元桥 0.003145876034394735
劲松:劲松 0.0, 九龙山 0.0018627078427181265, 北苑路北 0.004833167095250875, 六里桥东 0.004928201338699308, 六里桥 0.005366582119912113, 莲花桥 0.0054507636201647815, 立水桥南 0.005616058680792776, 平乐园 0.0059408667364219195, 天坛东门 0.006871245238658922, 陶然亭 0.006962396325148515
潘家园:潘家园 0.0, 北工大西门 0.002098063106146056, 蒲黄榆 0.002187359929837573, 平乐园 0.002242853732372172, 方庄 0.003780484965107988, 北京南站 0.003973584186510222, 南八里庄 0.003978814491397051, 六里桥 0.004050498326627064, 景泰 0.005054003053362569, 十里河 0.005116142263345276
十里河:十里河 0.0, 方庄 0.0017760767335262512, 南八里庄 0.0022698174251902766, 北工大西门 0.0034716921469930507, 景泰 0.003906301412877145, 陶然桥 0.004134854084372646, 西局 0.004463372286978155, 永定门外 0.004531966444627522, 刘家窑 0.0056559935512181065, 蒲黄榆 0.005900148822240128
分钟寺:分钟寺 0.0, 成寿寺 0.003388579458836482, 刘家窑 0.0038705107683851985, 七里庄 0.006843654420102572, 宋家庄 0.006865342813717948, 泥洼 0.007154691747020872, 育新 0.007393886686108703, 十里河 0.008305240636340886, 西局 0.0084902019722517, 南八里庄 0.00852039813020731
成寿寺:成寿寺 0.0, 宋家庄 0.0023345033827103143, 分钟寺 0.004288283877686247, 刘家窑 0.006080466014446611, 七里庄 0.00753291618164657, 泥洼 0.007542491272991017, 育新 0.007813879522529705, 石榴庄 0.007964509820800674, 回龙观东大街 0.009040663579321751, 永泰庄 0.009607025373951463
石榴庄:石榴庄 0.0, 大红门 0.002827653395335047, 丰台东大街 0.004275923799856521, 平西府 0.005512325566901482, 宋家庄 0.005988206404280327, 角门东 0.007235867826599653, 成寿寺 0.008414209552910746, 回龙观东大街 0.010910132040824562, 育知路 0.011549090289625096, 西小口 0.014278619212288192
大红门:大红门 0.0, 丰台东大街 0.002891350153400594, 石榴庄 0.0033150031453432435, 角门东 0.003386787983681557, 平西府 0.005459107505191225, 育知路 0.006504804880965402, 角门西 0.010061162437506831, 朱辛庄 0.01076747825974691, 公益西桥 0.011672055393106503, 宋家庄 0.013238124468193738
角门东:角门东 0.0, 大红门 0.003016738077711105, 丰台东大街 0.0031145529219826495, 角门西 0.0047869521600557964, 公益西桥 0.0053126987849680335, 育知路 0.005421610938802197, 平西府 0.0067815427702141015, 石榴庄 0.007304698007333523, 朱辛庄 0.007471851937876856, 草桥 0.01111537124270007
草桥:草桥 0.0, 纪家庙 0.0026937414993629784, 角门西 0.00457462278751514, 公益西桥 0.004716878884208254, 首经贸 0.005301444908579197, 崔各庄 0.008506444526492853, 角门东 0.010512884126531613, 北京大学东门 0.011546728006324473, 丰台站 0.013821008064238739, 育知路 0.014832541814591744
纪家庙:纪家庙 0.0, 首经贸 0.002802511493710365, 草桥 0.0032193730504535435, 公益西桥 0.008567422615778725, 角门西 0.008770322852083344, 北京大学东门 0.010158615922153605, 崔各庄 0.011570142169496325, 百子湾 0.01201754772689923, 丰台站 0.01245352554332498, 角门东 0.014675419979505213
首经贸:首经贸 0.0, 纪家庙 0.0026711015149893835, 草桥 0.005703931784683615, 丰台站 0.0059139690285499365, 角门西 0.0092093169205227, 北京大学东门 0.010302249474198433, 林萃桥 0.011541225996438285, 永泰庄 0.011575118531772866, 公益西桥 0.011575634071477244, 角门东 0.013869268263349041
丰台站:丰台站 0.0, 永泰庄 0.0034446452517569045, 首经贸 0.0050292718547020445, 林萃桥 0.007872006705720443, 泥洼 0.007973902001912279, 西小口 0.008613700378097399, 角门西 0.010779769439508473, 纪家庙 0.011293009651075313, 丰台东大街 0.012242220986132086, 大郊亭 0.012695629398072946
泥洼:泥洼 0.0, 七里庄 0.00521468407743336, 育新 0.005497395015146422, 永泰庄 0.006220981743581028, 丰台站 0.006266398623138205, 西小口 0.006597661264158297, 马家堡 0.006880156524129883, 成寿寺 0.006998107970076112, 分钟寺 0.007363500046483027, 大郊亭 0.007403427851258405
西局:西局 0.0, 十里河 0.004620024385391585, 霍营 0.0048006758164745094, 方庄 0.005282447662330108, 刘家窑 0.005591137031403019, 七里庄 0.006076099424547033, 陶然桥 0.006220531541837355, 永定门外 0.006445125403434447, 景泰 0.006854998847888477, 南八里庄 0.007041063498401945
六里桥:六里桥 0.0, 潘家园 0.0032867816651190886, 平乐园 0.0036834248959139145, 蒲黄榆 0.004448811663597483, 北京南站 0.006162778578765817, 劲松 0.007264798407680019, 九龙山 0.00747519043074346, 方庄 0.0075392241106502274, 北工大西门 0.008006393914990015, 景泰 0.009123168505089674
莲花桥:莲花桥 0.0, 六里桥东 0.0050538033570286505, 天坛东门 0.00515804970034682, 劲松 0.005214188584178448, 北苑路北 0.0056119638182949875, 西钓鱼台 0.005985515710366932, 公主坟 0.006206585258373127, 九龙山 0.007087101183678177, 陶然亭 0.00920419081682557, 双井 0.00982119606959136
西钓鱼台:西钓鱼台 0.0, 公主坟 0.0006754121591036639, 北苑路北 0.001436895163700352, 天坛东门 0.001492876178779439, 六里桥东 0.0017356250473627708, 陶然亭 0.0025209126208996413, 双井 0.002857616336944127, 莲花桥 0.00344203475385249, 劲松 0.004341054683896472, 大屯路东 0.004666413017443106
车道沟:车道沟 0.0, 东风北桥 0.0022110003818587532, 长春桥 0.0023467416574796066, 海淀五路居 0.0024195590108189585, 望京南 0.0028549199789434745, 阜通 0.005063188068398523, 慈寿寺 0.005325707123775577, 将台 0.005530358151087591, 火器营 0.00562759363451474, 枣营 0.0058270305373883825
长春桥:长春桥 0.0, 火器营 0.002068121085412667, 车道沟 0.0023034109020467364, 海淀五路居 0.0025700983678768963, 巴沟 0.002901422806778303, 中关村 0.0032856588397150374, 东风北桥 0.003509596922799773, 远大路 0.004188673711878233, 望京南 0.004711367172899085, 四季青 0.005824258520094057
火器营:火器营 0.0, 巴沟 0.0018181858307930931, 远大路 0.002347975191474895, 中关村 0.003025239390889945, 长春桥 0.0035860133791945177, 海淀五路居 0.003753920803653319, 四季青 0.0038606893948109457, 北京南站 0.004493273615786858, 龙泽 0.005996403050864685, 西二旗 0.006083419783725446
四季青:四季青 0.0, 远大路 0.001260027440102665, 森林公园南门 0.00305533711549807, 海淀五路居 0.004042525397846739, 大郊亭 0.00437333036352585, 火器营 0.005659607176822566, 中关村 0.006265288392276226, 望京东 0.006518996849287524, 马家堡 0.007781609789791736, 西二旗 0.008377697053260613
远大路:远大路 0.0, 四季青 0.00042965294118924436, 火器营 0.0033959907031894717, 海淀五路居 0.0035967266699108063, 森林公园南门 0.003867055056434773, 中关村 0.004594936810279346, 大郊亭 0.005530668036585736, 西二旗 0.006119507130103722, 巴沟 0.006324682680179526, 长春桥 0.006704400776204436
苏州桥:苏州桥 0.0, 朝阳公园 0.004101913626696516, 海淀黄庄 0.005148239123376421, 慈寿寺 0.005325942497940019, 枣营 0.005933550542610374, 苏州街 0.005962661905200438, 上地 0.006542726834763509, 车道沟 0.0074734333083608905, 望京南 0.007638662684744326, 芳园里 0.007758318966743969
大钟寺:大钟寺 0.0, 蓟门桥 0.0020003325323449516, 安贞桥 0.00225834356744274, 和平里北街 0.003006838309277554, 复兴门 0.003237221985419254, 安华桥 0.0034322420419496923, 柳芳 0.0034446338233036283, 和平西桥 0.0038089917061488905, 动物园 0.004456167750628305, 前门 0.005043179276980089
蓟门桥:蓟门桥 0.0, 北太平庄 0.0020561022396823657, 安贞桥 0.002237990075522579, 复兴门 0.002242362325361086, 知春路 0.0022968709743806104, 安华桥 0.0023130629552936084, 柳芳 0.0023452927777315577, 前门 0.0027042332761032625, 三元桥 0.002819216839726484, 团结湖 0.0029542214764807662
北太平庄:北太平庄 0.0, 马甸桥 0.0010348231330375673, 西坝河 0.0018374751622479042, 亮马桥 0.002206609226735123, 王府井 0.0023512439046282844, 前门 0.0025951452659392148, 健德门 0.0026047850383021896, 西土城 0.002682174620818323, 农业展览馆 0.002715424853321332, 三元桥 0.002727146765704805
马甸桥:马甸桥 0.0, 北太平庄 0.0011178311633670871, 西坝河 0.0023509908460798475, 柳芳 0.002453747152642214, 光熙门 0.002637107960029982, 安华桥 0.002653871171161456, 前门 0.0035146585077668368, 太阳宫 0.0036394897462036935, 崇文门 0.003679215053737577, 亮马桥 0.003896899755783902
