4-graphwave, h:0.1981047780229453, c:0.7026336491301287, v:0.3090688237479203, s:0.0923211761201204, a:0.8489583333333334, M:0.773781463498549, m:0.8489583333333334
4-struc2vec, h:0.5095790518113146, c:0.6033980591566761, v:0.5525342935083768, s:0.5835213661193848, a:0.640625, M:0.5594036805787779, m:0.640625
4-node2vec, h:0.14775754753824702, c:0.3268476942179134, v:0.20351319145767904, s:0.023599820211529732, a:0.3541666666666667, M:0.16632425545469023, m:0.3541666666666667
5-HSD-multi, h:0.5676155805575334, c:0.6786371451393592, v:0.6181812230914584, s:0.2061958462685224, a:0.7916666666666666, M:0.7005460776889348, m:0.7916666666666666
5-HSD-single, h:0.5446261354844979, c:0.658018634650004, v:0.5959767255731506, s:0.24972261266959647, a:0.8229166666666666, M:0.7731627550905988, m:0.8229166666666666
5-graphwave, h:0.20421324989017356, c:0.6227119513966388, v:0.30756356473903834, s:0.27651141290283937, a:0.8333333333333334, M:0.7807777675540833, m:0.8333333333333334
5-struc2vec, h:0.4636365522778639, c:0.5703319470294063, v:0.511479291200445, s:0.5529141426086426, a:0.5416666666666666, M:0.46572371644629323, m:0.5416666666666666
5-node2vec, h:0.17793190481129142, c:0.35480315306181953, v:0.23700636901721794, s:0.1102389395236969, a:0.2864583333333333, M:0.14750391849529781, m:0.2864583333333333
6-HSD-multi, h:0.46866212143691366, c:0.6056822709589147, v:0.5284345318567975, s:0.21374286449531973, a:0.7604166666666666, M:0.6793816850110823, m:0.7604166666666666
6-HSD-single, h:0.4405330559857717, c:0.6694242444543103, v:0.5313781134526502, s:0.18018896785783808, a:0.796875, M:0.7785603609713732, m:0.796875
6-graphwave, h:0.1745084041338957, c:0.6888012725010907, v:0.27846696054209547, s:0.30802068271132615, a:0.7916666666666666, M:0.7606178540025806, m:0.7916666666666666
6-struc2vec, h:0.5074568713539899, c:0.6008323231342555, v:0.5502110684149462, s:0.4751059114933014, a:0.5885416666666666, M:0.5329948182747044, m:0.5885416666666666
6-node2vec, h:0.21171564353531816, c:0.25761830217549103, v:0.23242224488559507, s:0.17224888503551483, a:0.234375, M:0.1011626282033146, m:0.234375
7-HSD-multi, h:0.47511257380739713, c:0.6632572965961951, v:0.5536370725810454, s:0.22939713214018856, a:0.7291666666666666, M:0.6071504339886693, m:0.7291666666666665
7-HSD-single, h:0.5584748115761662, c:0.6996566450834654, v:0.6211443342628541, s:0.19418818011149105, a:0.7916666666666666, M:0.704901208737329, m:0.7916666666666666
7-graphwave, h:0.184546505189328, c:0.6850999442234547, v:0.2907682782979547, s:0.1379963597222651, a:0.828125, M:0.7861664583212201, m:0.828125
7-struc2vec, h:0.5051465609795973, c:0.6278641054798386, v:0.5598595018293708, s:0.5301214456558228, a:0.640625, M:0.5685977921249991, m:0.640625
7-node2vec, h:0.20049861059709706, c:0.2868688530488988, v:0.2360305549722331, s:0.16511817276477814, a:0.21875, M:0.11527943566552805, m:0.21875
8-HSD-multi, h:0.36468122380636514, c:0.597910828254667, v:0.4530410408191576, s:-0.06697816387943559, a:0.78125, M:0.6559376069821601, m:0.78125
8-HSD-single, h:0.3548457932877089, c:0.5921001162254231, v:0.4437512921002616, s:0.16885832257414835, a:0.8645833333333334, M:0.8253787858304664, m:0.8645833333333333
8-graphwave, h:0.37442884342792654, c:0.7014890799358193, v:0.4882486650218018, s:0.2413903727913882, a:0.8177083333333334, M:0.7793310464043557, m:0.8177083333333333
8-struc2vec, h:0.4683405109014682, c:0.5528856018491265, v:0.5071134041855901, s:0.4302786886692047, a:0.4947916666666667, M:0.43516497146334504, m:0.4947916666666667
8-node2vec, h:0.19634060270495643, c:0.24897080245642284, v:0.2195455891928735, s:0.11522232741117477, a:0.2552083333333333, M:0.12345832829930328, m:0.2552083333333333
9-HSD-multi, h:0.41107027819764336, c:0.6273529006187395, v:0.49668793348659246, s:0.12093318575178129, a:0.7395833333333334, M:0.625839771986336, m:0.7395833333333334
9-HSD-single, h:0.40055870601669846, c:0.6177816970954331, v:0.4860021981512179, s:-0.0126195425346073, a:0.7916666666666666, M:0.7388092234562822, m:0.7916666666666666
9-graphwave, h:0.1865013772097466, c:0.749436146523559, v:0.29867564856227896, s:-0.0293965979081752, a:0.8177083333333334, M:0.776295763156444, m:0.8177083333333333
9-struc2vec, h:0.4663121686624765, c:0.5568603818289319, v:0.5075796299815696, s:0.3517737090587616, a:0.5572916666666666, M:0.46089070313857883, m:0.5572916666666666
9-node2vec, h:0.18411481655086917, c:0.31733964837631484, v:0.2330298570722934, s:0.01328131090849638, a:0.3177083333333333, M:0.16667773011411785, m:0.3177083333333333
0-HSD-multi, h:0.47477856528195456, c:0.6837280166908002, v:0.560410120855349, s:0.20920071022129524, a:0.828125, M:0.7744116728228311, m:0.828125
0-HSD-single, h:0.43009782966529075, c:0.6215923722599302, v:0.5084111837423102, s:0.16325272898767604, a:0.8020833333333334, M:0.7328837694035616, m:0.8020833333333334
0-graphwave, h:0.3599161703291384, c:0.7079399810251614, v:0.4772160491285501, s:0.21688917537354646, a:0.828125, M:0.7998511514904707, m:0.828125
0-struc2vec, h:0.5104221544702531, c:0.5994786459552667, v:0.5513775319561645, s:0.49148163199424744, a:0.5520833333333334, M:0.4880893038767873, m:0.5520833333333334
0-node2vec, h:0.18141449862817197, c:0.3100225233938751, v:0.22889028756330607, s:0.09812679141759872, a:0.3385416666666667, M:0.1806735631546348, m:0.3385416666666667
1-HSD-multi, h:0.5280598661381429, c:0.65600071826147, v:0.5851181198592573, s:0.32213217601312033, a:0.7395833333333334, M:0.6326126084491037, m:0.7395833333333334
1-HSD-single, h:0.5005022070682066, c:0.6135230306701284, v:0.5512794872780064, s:0.1957932199986526, a:0.859375, M:0.7643955991065585, m:0.859375
1-graphwave, h:0.17879905734090076, c:0.7162454149259914, v:0.2861623282006536, s:0.21879943290054996, a:0.84375, M:0.8095230158835471, m:0.84375
1-struc2vec, h:0.4814145681499897, c:0.5894118209154092, v:0.5299672106066508, s:0.5285678505897522, a:0.609375, M:0.5469590459507854, m:0.609375
1-node2vec, h:0.15395758532180587, c:0.35612728519806325, v:0.21497793824162528, s:0.03370501473546028, a:0.3229166666666667, M:0.14312883869244905, m:0.3229166666666667
2-HSD-multi, h:0.5222460378765794, c:0.676612334907263, v:0.589491000948201, s:0.2081996988544299, a:0.7395833333333334, M:0.6328128666067646, m:0.7395833333333334
2-HSD-single, h:0.5419655209032844, c:0.7027604000715706, v:0.6119771427218208, s:0.2713622071217183, a:0.8020833333333334, M:0.7327505779639791, m:0.8020833333333334
2-graphwave, h:0.3874189917733394, c:0.6901127898326145, v:0.49625042307032535, s:0.17400249982058527, a:0.828125, M:0.7880881392538144, m:0.828125
2-struc2vec, h:0.5193674541139355, c:0.5947772834526851, v:0.5545203474124966, s:0.4986124336719513, a:0.5416666666666666, M:0.47970773402225025, m:0.5416666666666666
2-node2vec, h:0.2158814993883458, c:0.28453274953154867, v:0.24549803178682966, s:0.13509199023246765, a:0.3125, M:0.15389796568515904, m:0.3125
3-HSD-multi, h:0.5436653402405162, c:0.6842008829478615, v:0.6058906072923916, s:0.22175984820522687, a:0.796875, M:0.7180753235311652, m:0.796875
3-HSD-single, h:0.5571965051330836, c:0.6880334426016964, v:0.6157414224252222, s:0.21962650130232741, a:0.796875, M:0.7615578472676323, m:0.796875
3-graphwave, h:0.18056165557745935, c:0.6246735294610333, v:0.28014694034888005, s:0.2758869681087089, a:0.8125, M:0.7876248338596855, m:0.8125
3-struc2vec, h:0.48465667979376226, c:0.5860386746563205, v:0.5305478483850298, s:0.378364235162735, a:0.6197916666666666, M:0.5626916393259104, m:0.6197916666666666
3-node2vec, h:0.20641646855558657, c:0.30413680619069905, v:0.24592475887205417, s:0.10698605328798294, a:0.328125, M:0.172676563202879, m:0.328125
4-HSD-multi, h:0.39542642985798715, c:0.7150294605470536, v:0.5092350795208505, s:0.12636353819422266, a:0.7291666666666666, M:0.6295584074221845, m:0.7291666666666665
4-HSD-single, h:0.33933115176237166, c:0.7111999770847406, v:0.45944817955539013, s:0.0005384771083337218, a:0.7604166666666666, M:0.6531546038453329, m:0.7604166666666666
4-graphwave, h:0.3498354364700032, c:0.6922576398468296, v:0.4647881443401508, s:0.2562706918063294, a:0.7864583333333334, M:0.7151352801098173, m:0.7864583333333334
4-struc2vec, h:0.5133598018276334, c:0.6151979960313099, v:0.5596840887131314, s:0.48838284611701965, a:0.640625, M:0.5965209771203626, m:0.640625
4-node2vec, h:0.21949819259283382, c:0.2632549776347783, v:0.23939352590747895, s:0.17130756378173828, a:0.3385416666666667, M:0.1619234697886383, m:0.3385416666666667
5-HSD-multi, h:0.5344335598396612, c:0.6355464879430865, v:0.580620793728422, s:0.268893116707403, a:0.734375, M:0.6893857901686953, m:0.734375
5-HSD-single, h:0.5422415691425498, c:0.7176854188652813, v:0.6177482844328427, s:0.18292990143613116, a:0.7708333333333334, M:0.6993520561228023, m:0.7708333333333333
5-graphwave, h:0.3718553674654302, c:0.7252409620458717, v:0.49163366458928903, s:0.13156723405215723, a:0.796875, M:0.7527543140722666, m:0.796875
5-struc2vec, h:0.5012642719448299, c:0.6116422876677613, v:0.550979636826254, s:0.504913866519928, a:0.6510416666666666, M:0.6184335521533494, m:0.6510416666666666
5-node2vec, h:0.20371007751670892, c:0.24019322741938534, v:0.22045242931289089, s:0.1534629762172699, a:0.25, M:0.12347351635027937, m:0.25
6-HSD-multi, h:0.47207391200681326, c:0.65432137514418, v:0.5484540903136507, s:0.16765651185122585, a:0.75, M:0.6666998237546949, m:0.75
6-HSD-single, h:0.4401615497522974, c:0.6569245775386011, v:0.5271289699629815, s:0.16987055659719877, a:0.8489583333333334, M:0.8020478042879133, m:0.8489583333333334
6-graphwave, h:0.32729187395084425, c:0.67949561813108, v:0.441788154796448, s:0.14655991853574768, a:0.8229166666666666, M:0.7737728165906368, m:0.8229166666666666
6-struc2vec, h:0.48104116588775003, c:0.55915143696514, v:0.5171635683772723, s:0.3869721591472626, a:0.5989583333333334, M:0.5238255119360966, m:0.5989583333333334
6-node2vec, h:0.20125180456978448, c:0.2313094721430473, v:0.21523631998051956, s:0.11496183276176453, a:0.3333333333333333, M:0.1664427638009981, m:0.3333333333333333
7-HSD-multi, h:0.5678312616425416, c:0.6859657988735578, v:0.6213331284373429, s:0.2868098682002147, a:0.7708333333333334, M:0.6783151196490628, m:0.7708333333333333
7-HSD-single, h:0.5208645283229091, c:0.6507966879393735, v:0.5786261509602985, s:0.27408323130129614, a:0.84375, M:0.7511988844162966, m:0.84375
7-graphwave, h:0.387749293984575, c:0.7247060744578728, v:0.5051964810252262, s:0.1906449434077906, a:0.7864583333333334, M:0.7221848677638152, m:0.7864583333333334
7-struc2vec, h:0.5093134738286069, c:0.5964882764925972, v:0.5494647048808488, s:0.45633986592292786, a:0.6041666666666666, M:0.5327445480007345, m:0.6041666666666666
7-node2vec, h:0.12913712138685055, c:0.2566603440428052, v:0.17182268404451156, s:0.004550829529762268, a:0.22395833333333334, M:0.1193486557575826, m:0.22395833333333334
8-HSD-multi, h:0.3991680834549097, c:0.6088256756318943, v:0.48219302135420383, s:0.12827549531158122, a:0.734375, M:0.6770250225052326, m:0.734375
8-HSD-single, h:0.3572735919317677, c:0.6378825011824516, v:0.45801573040605886, s:-0.008154867976281168, a:0.7916666666666666, M:0.772349143305677, m:0.7916666666666666
8-graphwave, h:0.34517366262170207, c:0.7191065618978889, v:0.46644979408057186, s:0.1405613063128389, a:0.8177083333333334, M:0.8153340133283813, m:0.8177083333333333
8-struc2vec, h:0.5091484499627621, c:0.5954450707228061, v:0.5489257887522659, s:0.46561887860298157, a:0.5729166666666666, M:0.5571154496884718, m:0.5729166666666666
8-node2vec, h:0.18893140547381454, c:0.26996289310598864, v:0.22229288521623136, s:0.15400440990924835, a:0.2708333333333333, M:0.13794176011043482, m:0.2708333333333333
9-HSD-multi, h:0.4540474260860365, c:0.6437290353825278, v:0.5325009633040917, s:0.1388580991651425, a:0.7083333333333334, M:0.612813321636654, m:0.7083333333333334
9-HSD-single, h:0.5902799207404024, c:0.6648946050196725, v:0.6253695031200056, s:0.25836023924324186, a:0.7864583333333334, M:0.7193092922105748, m:0.7864583333333334
9-graphwave, h:0.4939876610012528, c:0.6028010802724046, v:0.5429966309592087, s:0.3092135736001122, a:0.8072916666666666, M:0.7278963738507851, m:0.8072916666666666
9-struc2vec, h:0.4760821100507834, c:0.5776631378260092, v:0.521976419080219, s:0.4064072370529175, a:0.6614583333333334, M:0.5905694225017737, m:0.6614583333333334
9-node2vec, h:0.23860625537961141, c:0.27928507673967085, v:0.25734806594102927, s:0.15578030049800873, a:0.3697916666666667, M:0.17639077942775822, m:0.3697916666666667
0-HSD-multi, h:0.4269334246988113, c:0.556582792215088, v:0.4832127696977606, s:0.18122644143021724, a:0.8645833333333334, M:0.820665069871717, m:0.8645833333333333
0-HSD-single, h:0.4458390611871709, c:0.7784774561120373, v:0.5669704741940464, s:0.17657709536369515, a:0.90625, M:0.8788689701397091, m:0.90625
0-graphwave, h:0.34545667807807995, c:0.7434513066303908, v:0.47172070056976023, s:0.17563826176693284, a:0.8541666666666666, M:0.8110038067217149, m:0.8541666666666666
0-struc2vec, h:0.5170014621189971, c:0.624438596846608, v:0.5656638121949061, s:0.34772905707359314, a:0.65625, M:0.6014122780524249, m:0.65625
0-node2vec, h:0.1874298542284261, c:0.2923256155244934, v:0.22841030883174127, s:0.12787972390651703, a:0.2864583333333333, M:0.13955962282763598, m:0.2864583333333333
1-HSD-multi, h:0.46860641108384365, c:0.6340073212761291, v:0.5389011341046739, s:0.23114083092762128, a:0.7916666666666666, M:0.7093109797127893, m:0.7916666666666666
1-HSD-single, h:0.5863803980504153, c:0.7405462217990062, v:0.654507614539393, s:0.275893545451842, a:0.8177083333333334, M:0.7233193017761335, m:0.8177083333333333
1-graphwave, h:0.18257580602944373, c:0.6765809437162131, v:0.2875547708371449, s:0.00875684395940448, a:0.8333333333333334, M:0.7782640391875683, m:0.8333333333333334
1-struc2vec, h:0.48183495285420286, c:0.5824741874217265, v:0.5273964340142295, s:0.37930718064308167, a:0.5572916666666666, M:0.5007409935521366, m:0.5572916666666666
1-node2vec, h:0.19539188832992843, c:0.21777503931735637, v:0.2059771647534592, s:0.1770431250333786, a:0.22916666666666666, M:0.11982954884081291, m:0.22916666666666666
2-HSD-multi, h:0.5339780912936608, c:0.6326805684774007, v:0.579154081658205, s:0.21142896003099063, a:0.7916666666666666, M:0.7546780030116692, m:0.7916666666666666
2-HSD-single, h:0.5421544154749331, c:0.699841725564102, v:0.610987859158331, s:0.19443013006859133, a:0.8697916666666666, M:0.8457930613514432, m:0.8697916666666666
2-graphwave, h:0.5257960101327822, c:0.6315505222550811, v:0.573841516790773, s:0.26130175498159613, a:0.8541666666666666, M:0.8317058571465907, m:0.8541666666666666
2-struc2vec, h:0.5184826044337698, c:0.6147818662330687, v:0.5625407156294472, s:0.5744509696960449, a:0.6354166666666666, M:0.5735557395946353, m:0.6354166666666666
2-node2vec, h:0.1725830968244751, c:0.32906045163980707, v:0.226416833069276, s:0.01506927888840437, a:0.3020833333333333, M:0.16010003809119694, m:0.3020833333333333
3-HSD-multi, h:0.4156063260652038, c:0.6254865032429592, v:0.499390909817189, s:0.13232857215194668, a:0.6979166666666666, M:0.6210658312850936, m:0.6979166666666666
3-HSD-single, h:0.3208574606337463, c:0.5538342277630487, v:0.40631881219269356, s:0.07484240705353273, a:0.7864583333333334, M:0.7488861211994519, m:0.7864583333333334
3-graphwave, h:0.1983845643227748, c:0.7599999766023672, v:0.3146383477722566, s:0.1648560954636891, a:0.7291666666666666, M:0.7057061175294707, m:0.7291666666666665
3-struc2vec, h:0.46267268661304056, c:0.5550235422299813, v:0.5046579247109345, s:0.4849105775356293, a:0.578125, M:0.5435617340970458, m:0.578125
3-node2vec, h:0.1653446679158947, c:0.21596212243080085, v:0.1872937294574041, s:0.14768539369106293, a:0.34375, M:0.15290043290043293, m:0.34375
4-HSD-multi, h:0.4955631990294105, c:0.6850459215239129, v:0.5750989763543973, s:0.2638957624011002, a:0.8177083333333334, M:0.7370942011354769, m:0.8177083333333333
4-HSD-single, h:0.3427237796766897, c:0.6814083030449448, v:0.4560638868026145, s:0.14885905382695733, a:0.8541666666666666, M:0.8246688191405595, m:0.8541666666666666
4-graphwave, h:0.3312732475896694, c:0.6743065652507203, v:0.4442804497251723, s:0.05684413518478412, a:0.8229166666666666, M:0.7995024421251754, m:0.8229166666666666
4-struc2vec, h:0.463345542831221, c:0.5532149116246852, v:0.5043077613446237, s:0.42265722155570984, a:0.5572916666666666, M:0.45089228714741714, m:0.5572916666666666
4-node2vec, h:0.14774954195626555, c:0.2866654897454231, v:0.1949964513826475, s:0.03807305172085762, a:0.3229166666666667, M:0.14876018401953633, m:0.3229166666666667
5-HSD-multi, h:0.4856682261913395, c:0.6252147105393664, v:0.5466767188809459, s:0.11372155878132106, a:0.7708333333333334, M:0.7294205361209591, m:0.7708333333333333
5-HSD-single, h:0.43697574261003413, c:0.6441535768111909, v:0.5207138175341834, s:0.2074067721206563, a:0.859375, M:0.8238659784122578, m:0.859375
5-graphwave, h:0.18327562952653667, c:0.6922799229393002, v:0.28982293202973697, s:0.21158702159526255, a:0.84375, M:0.8035244541964351, m:0.84375
5-struc2vec, h:0.49050456861607616, c:0.5951209170092139, v:0.5377720632707446, s:0.3637780249118805, a:0.6510416666666666, M:0.5799624441107138, m:0.6510416666666666
5-node2vec, h:0.18463877862148864, c:0.2967550736692431, v:0.2276410223823452, s:0.049718111753463745, a:0.28125, M:0.14225108225108224, m:0.28125
6-HSD-multi, h:0.4331485387306309, c:0.6319574145052398, v:0.513998499025033, s:0.07221632402357621, a:0.8125, M:0.7516497632085345, m:0.8125
6-HSD-single, h:0.4307285882827687, c:0.6690954941687791, v:0.5240811912160983, s:0.20668553432669698, a:0.8541666666666666, M:0.8044354220890868, m:0.8541666666666666
6-graphwave, h:0.3079904388964508, c:0.6503121908332015, v:0.4180097828405922, s:0.2053313419790271, a:0.8229166666666666, M:0.7967500785203041, m:0.8229166666666666
6-struc2vec, h:0.457917413059065, c:0.5446644446528106, v:0.49753809439536806, s:0.4562284052371979, a:0.5833333333333334, M:0.5296836343380122, m:0.5833333333333334
6-node2vec, h:0.15570276151964277, c:0.38169982069195296, v:0.2211813568468826, s:-0.017804235219955444, a:0.2760416666666667, M:0.13730607370900239, m:0.2760416666666667
7-HSD-multi, h:0.4973924184914103, c:0.6775141227624765, v:0.5736462880243576, s:0.2813427205561159, a:0.7447916666666666, M:0.5910532816886305, m:0.7447916666666666
7-HSD-single, h:0.408619037425201, c:0.6448838890279762, v:0.5002583806250936, s:0.15721622305005953, a:0.84375, M:0.7646760226219259, m:0.84375
7-graphwave, h:0.2138878426994837, c:0.6237485066590441, v:0.3185444914812882, s:0.1634877917869653, a:0.8697916666666666, M:0.8276034699456851, m:0.8697916666666666
7-struc2vec, h:0.4818029620749005, c:0.5968945381293552, v:0.533208905114914, s:0.5555821061134338, a:0.5989583333333334, M:0.5389150426461224, m:0.5989583333333334
7-node2vec, h:0.19134151321108234, c:0.20396767246495678, v:0.19745295333243665, s:0.20367531478405, a:0.23958333333333334, M:0.11641488109474434, m:0.23958333333333334
8-HSD-multi, h:0.5415007064457068, c:0.7173526050269107, v:0.617144092727264, s:0.13838379035456172, a:0.8177083333333334, M:0.8148574234760831, m:0.8177083333333333
8-HSD-single, h:0.5370625018757909, c:0.7265782120048393, v:0.6176089580865146, s:0.12821474202083102, a:0.859375, M:0.8397440173013179, m:0.859375
8-graphwave, h:0.35549807296156505, c:0.7653334506099712, v:0.48548699986221416, s:0.11134409493512427, a:0.8385416666666666, M:0.8343813408730266, m:0.8385416666666666
8-struc2vec, h:0.4804775859752052, c:0.5618813106515572, v:0.5180008087811491, s:0.3493192493915558, a:0.6041666666666666, M:0.5652634743398552, m:0.6041666666666666
8-node2vec, h:0.11292368267403, c:0.3587595926625017, v:0.17177821015248082, s:-0.09432826191186905, a:0.3385416666666667, M:0.1540292726388563, m:0.3385416666666667
9-HSD-multi, h:0.5447688537845816, c:0.6812498410235455, v:0.6054127830300442, s:0.30927885396610605, a:0.7395833333333334, M:0.6360491498014175, m:0.7395833333333334
9-HSD-single, h:0.5408023834379008, c:0.7127380193374762, v:0.6149788531284938, s:0.17944128423177708, a:0.7916666666666666, M:0.6937112307523701, m:0.7916666666666666
9-graphwave, h:0.17777092473086073, c:0.6688040516713465, v:0.28088218537864085, s:0.13497208239739045, a:0.765625, M:0.7403593238390072, m:0.765625
9-struc2vec, h:0.4820707173981552, c:0.5789148615235024, v:0.5260729422745442, s:0.3767600953578949, a:0.6510416666666666, M:0.5789189404527543, m:0.6510416666666666
9-node2vec, h:0.21984917209432644, c:0.3378572551062027, v:0.2663682331724429, s:0.15177305042743683, a:0.3125, M:0.14705389942788316, m:0.3125
0-HSD-multi, h:0.44651191604503176, c:0.6553260129859535, v:0.5311323307772624, s:0.13306570569548334, a:0.8125, M:0.7155007221746663, m:0.8125
0-HSD-single, h:0.5046861988723365, c:0.6233090374005059, v:0.5577602789314369, s:0.24702954948767794, a:0.9010416666666666, M:0.8510997366215152, m:0.9010416666666666
0-graphwave, h:0.19713318553932152, c:0.629167523945312, v:0.30020499028878844, s:0.21330894630397856, a:0.828125, M:0.7929521816443819, m:0.828125
0-struc2vec, h:0.5054581664150826, c:0.6011372375874724, v:0.549161373300065, s:0.48244866728782654, a:0.671875, M:0.6186757431883483, m:0.671875
0-node2vec, h:0.15707248712435817, c:0.18126363235659404, v:0.16830322226976072, s:0.1468837410211563, a:0.3072916666666667, M:0.1496879446966056, m:0.3072916666666667
1-HSD-multi, h:0.47852093730110373, c:0.6110253214448871, v:0.5367159167138785, s:0.242371132376512, a:0.78125, M:0.6928334046875885, m:0.78125
1-HSD-single, h:0.4259625362647802, c:0.6168305180517634, v:0.5039287341380578, s:0.13521186531965904, a:0.8072916666666666, M:0.7644029334695364, m:0.8072916666666666
1-graphwave, h:0.1810392747855429, c:0.6572841691670771, v:0.2838862498058709, s:0.17598317554358855, a:0.8541666666666666, M:0.8216243624796256, m:0.8541666666666666
1-struc2vec, h:0.4624266234176558, c:0.5778215651811286, v:0.5137237021955944, s:0.5377975702285767, a:0.5885416666666666, M:0.5241500012771942, m:0.5885416666666666
1-node2vec, h:0.16653346283982143, c:0.33443748336558576, v:0.22234835225542282, s:0.057804882526397705, a:0.3229166666666667, M:0.1574950953734006, m:0.3229166666666667
2-HSD-multi, h:0.5502331987149256, c:0.6608030223738066, v:0.6004704969011652, s:0.29958280725043596, a:0.8229166666666666, M:0.7448779447282939, m:0.8229166666666666
2-HSD-single, h:0.42001909411625504, c:0.6692802324320843, v:0.5161308192979333, s:0.12309680925903245, a:0.9010416666666666, M:0.8634623234409162, m:0.9010416666666666
2-graphwave, h:0.1926745662912963, c:0.7066231788492155, v:0.3027880704735383, s:0.3195057997149951, a:0.828125, M:0.7911839267696004, m:0.828125
2-struc2vec, h:0.502495447930626, c:0.5906000280039958, v:0.5429970796758804, s:0.524311900138855, a:0.59375, M:0.5147595178691453, m:0.59375
2-node2vec, h:0.20116118597643903, c:0.24423355956847492, v:0.2206146928739973, s:0.06556356698274612, a:0.265625, M:0.12084680808979875, m:0.265625
3-HSD-multi, h:0.4544409310291386, c:0.6230269280392563, v:0.5255450264273943, s:0.28444801790542934, a:0.7395833333333334, M:0.5905980547359059, m:0.7395833333333334
3-HSD-single, h:0.39942577655736755, c:0.6440196465934561, v:0.4930551071507464, s:0.13122378480055247, a:0.8020833333333334, M:0.732248867285165, m:0.8020833333333334
3-graphwave, h:0.3260675839272956, c:0.7220302515789179, v:0.4492532122080878, s:0.17549976607826948, a:0.7604166666666666, M:0.6915910020521187, m:0.7604166666666666
3-struc2vec, h:0.47321832253310386, c:0.5777800400480029, v:0.5202978635916299, s:0.5406655669212341, a:0.5625, M:0.4853293564001368, m:0.5625
3-node2vec, h:0.14252257482980302, c:0.2705373960913967, v:0.18669292109184732, s:0.005703029688447714, a:0.3020833333333333, M:0.1551770433448792, m:0.3020833333333333
4-HSD-multi, h:0.38589721711591013, c:0.6346637524979482, v:0.4799614784131232, s:0.009925679937203549, a:0.734375, M:0.5903581587393095, m:0.734375
4-HSD-single, h:0.4368532887559502, c:0.7199478930910168, v:0.5437608636041913, s:0.11146428056039664, a:0.7708333333333334, M:0.578222597723067, m:0.7708333333333333
4-graphwave, h:0.35146693406495205, c:0.7257598154529186, v:0.47358752893752026, s:0.22441705681051113, a:0.765625, M:0.6176917970460294, m:0.765625
4-struc2vec, h:0.4884623451154137, c:0.5865799159038871, v:0.5330436052780827, s:0.39807644486427307, a:0.5885416666666666, M:0.5680289817470727, m:0.5885416666666666
4-node2vec, h:0.18802120173574852, c:0.27954323857704555, v:0.22482486315339642, s:0.11831927299499512, a:0.18229166666666666, M:0.09728862587410465, m:0.18229166666666663
5-HSD-multi, h:0.4967429870120538, c:0.6646087576203926, v:0.5685439247507379, s:0.2473649024832395, a:0.7760416666666666, M:0.6763399031369659, m:0.7760416666666666
5-HSD-single, h:0.5452330505023868, c:0.6942439447439883, v:0.6107813944708744, s:0.16167584101579516, a:0.8177083333333334, M:0.7193071784866945, m:0.8177083333333333
5-graphwave, h:0.3668171735969817, c:0.7252167203058075, v:0.4872045621901363, s:0.242978088920092, a:0.796875, M:0.7418733744761575, m:0.796875
5-struc2vec, h:0.49295001674830385, c:0.5852093079062876, v:0.5351322973088182, s:0.49525150656700134, a:0.6145833333333334, M:0.552754786661215, m:0.6145833333333334
5-node2vec, h:0.17605235291326127, c:0.2664387197444411, v:0.21201405595132453, s:0.0888558104634285, a:0.3229166666666667, M:0.14864732420708734, m:0.3229166666666667
6-HSD-multi, h:0.4881101393124863, c:0.6605242604932118, v:0.561377212563296, s:0.36969417724200976, a:0.7395833333333334, M:0.6383059845559844, m:0.7395833333333334
6-HSD-single, h:0.4523457383191632, c:0.636632403710339, v:0.5288957483711461, s:0.1564073461209275, a:0.7916666666666666, M:0.6499890673126174, m:0.7916666666666666
6-graphwave, h:0.18832047103018879, c:0.7402095285268293, v:0.300252242016326, s:0.16133442980739468, a:0.765625, M:0.6914823984621523, m:0.765625
6-struc2vec, h:0.5173217248544199, c:0.5986839600579257, v:0.5550369913826496, s:0.45037224888801575, a:0.5260416666666666, M:0.46631337875011913, m:0.5260416666666666
6-node2vec, h:0.1893863695971957, c:0.288103564518638, v:0.2285404749033304, s:0.0777411088347435, a:0.34375, M:0.16968142643814338, m:0.34375
7-HSD-multi, h:0.5127119853305168, c:0.6692038208921282, v:0.5805977342784382, s:0.16078592524293925, a:0.8020833333333334, M:0.7320391179413736, m:0.8020833333333334
7-HSD-single, h:0.5615894732006835, c:0.6519063684723956, v:0.6033869115559988, s:0.2622477793472577, a:0.8229166666666666, M:0.780700753736468, m:0.8229166666666666
7-graphwave, h:0.35627290586429994, c:0.6378117425005115, v:0.45717443332177604, s:0.1700689703099237, a:0.8020833333333334, M:0.7536287292058617, m:0.8020833333333334
7-struc2vec, h:0.4771071219751711, c:0.5754995111643518, v:0.5217047030205192, s:0.46617960929870605, a:0.6041666666666666, M:0.5327314066483497, m:0.6041666666666666
7-node2vec, h:0.13547834445732007, c:0.3218100617869127, v:0.19068182707135348, s:0.031322166323661804, a:0.2552083333333333, M:0.11791141392638722, m:0.2552083333333333
8-HSD-multi, h:0.5543958982711811, c:0.6162031193659097, v:0.5836678089273377, s:0.33104654938943606, a:0.7604166666666666, M:0.6780174521041393, m:0.7604166666666666
8-HSD-single, h:0.5395400197466069, c:0.6601389570420098, v:0.5937778235830631, s:0.2422564234739867, a:0.7916666666666666, M:0.6997224997224997, m:0.7916666666666666
