,0,1
0,19.194110870361328,32.92713165283203
1,38.54648971557617,3.940140962600708
2,-5.347357273101807,-36.205753326416016
3,5.546051502227783,-47.20493698120117
4,7.319602966308594,-47.023860931396484
5,6.8706254959106445,-46.360713958740234
6,-5.489763259887695,-35.572330474853516
7,7.2022786140441895,-47.457698822021484
8,7.339701175689697,-46.77156066894531
9,-5.044986248016357,-37.12704086303711
10,-5.043425559997559,-37.12792205810547
11,6.320199012756348,-46.569801330566406
12,6.38404655456543,-46.65729522705078
13,6.489411354064941,-47.20241928100586
14,-5.337044715881348,-36.20492172241211
15,-20.845134735107422,59.11788558959961
16,6.565863132476807,-46.16793441772461
17,6.36527156829834,-46.62660217285156
18,38.56146240234375,3.8902034759521484
19,6.962657928466797,-47.052581787109375
20,-20.833263397216797,59.10008239746094
21,-20.93660545349121,59.112884521484375
22,6.8309831619262695,-46.2591552734375
23,6.335800647735596,-46.28059005737305
24,-20.731407165527344,59.112483978271484
25,6.615457057952881,-47.53664779663086
26,-5.327274799346924,-36.312808990478516
27,6.848406791687012,-46.299957275390625
28,-20.273012161254883,59.11800765991211
29,7.8515496253967285,-46.0197868347168
30,33.674652099609375,17.742034912109375
31,-5.3440165519714355,-36.197601318359375
32,23.896472930908203,-58.555416107177734
33,23.964603424072266,-58.093055725097656
34,22.74960708618164,-55.330596923828125
35,23.293739318847656,-57.84212875366211
36,-2.112657308578491,-36.23172378540039
37,23.45584487915039,-56.76661682128906
38,23.769210815429688,-56.669551849365234
39,24.348573684692383,-57.559120178222656
40,24.559900283813477,-57.29792785644531
41,24.477928161621094,-58.48603057861328
42,5.571915626525879,-60.61026382446289
43,-29.314311981201172,54.1732292175293
44,23.361042022705078,-58.047359466552734
45,-30.102243423461914,55.38469314575195
46,23.812158584594727,-57.22783279418945
47,23.20421028137207,-59.277679443359375
48,24.154359817504883,-56.77606964111328
49,23.01306915283203,-59.564788818359375
50,23.216033935546875,-57.31715393066406
51,23.990074157714844,-57.755069732666016
52,-29.2639217376709,54.10063934326172
53,24.620271682739258,-57.976539611816406
54,24.56842803955078,-57.31257629394531
55,22.81570816040039,-57.347633361816406
56,-30.035179138183594,55.28886413574219
57,4.957386493682861,-12.336522102355957
58,23.290355682373047,-58.83600997924805
59,23.584619522094727,-57.35091781616211
60,23.258865356445312,-56.952877044677734
61,24.20354652404785,-56.785850524902344
62,-30.07748794555664,55.33842086791992
63,22.54998207092285,-60.29500961303711
64,19.640745162963867,-60.72969055175781
65,-2.291799545288086,-36.614906311035156
66,44.429290771484375,6.161496162414551
67,-28.72132110595703,56.9760627746582
68,18.90869903564453,-58.86408615112305
69,-28.22351837158203,55.839019775390625
70,-2.6604208946228027,-32.67206573486328
71,18.321056365966797,-59.92469024658203
72,18.730619430541992,-59.31880187988281
73,18.136606216430664,-59.05332946777344
74,-28.426502227783203,56.33639144897461
75,18.707908630371094,-59.30889129638672
76,18.099163055419922,-59.95344924926758
77,17.87633514404297,-59.59474563598633
78,-29.08080291748047,57.42510223388672
79,20.177549362182617,-60.98514938354492
80,-28.206270217895508,57.149471282958984
81,18.097673416137695,-59.075435638427734
82,18.410734176635742,-59.78644943237305
83,-28.705970764160156,56.9699592590332
84,19.240293502807617,-60.05945587158203
85,17.855554580688477,-59.49483108520508
86,18.305072784423828,-59.996212005615234
87,-28.694435119628906,56.969852447509766
88,-28.900739669799805,56.39858627319336
89,-28.714107513427734,56.95566940307617
90,17.97850227355957,-59.16780471801758
91,19.246776580810547,-59.30753707885742
92,-28.135787963867188,57.29965591430664
93,-28.2224178314209,55.8240852355957
94,44.46967315673828,6.195672512054443
95,-28.119178771972656,57.29106140136719
96,-26.256011962890625,56.740989685058594
97,14.122992515563965,-61.17763900756836
98,13.530953407287598,-62.084590911865234
99,15.669635772705078,-60.91274642944336
100,-2.8092501163482666,-37.00380325317383
101,15.621403694152832,-60.263309478759766
102,15.337793350219727,-60.251007080078125
103,-26.50444221496582,56.556640625
104,-2.6367733478546143,-36.11451721191406
105,15.229887962341309,-60.35026168823242
106,14.132973670959473,-61.16373825073242
107,14.368844032287598,-62.15999221801758
108,-25.87434196472168,56.77439498901367
109,14.72476577758789,-61.97846221923828
110,-2.819437026977539,-37.39988708496094
111,15.639180183410645,-60.92747116088867
112,15.2196044921875,-60.39211654663086
113,15.399429321289062,-60.78200149536133
114,10.362381935119629,-64.18405151367188
115,-3.392409324645996,-36.292110443115234
116,43.55551528930664,6.142647743225098
117,-26.24690818786621,56.73699188232422
118,-26.242366790771484,56.73616027832031
119,14.144450187683105,-61.17656707763672
120,-25.586633682250977,56.589962005615234
121,13.664249420166016,-62.16252517700195
122,13.53119945526123,-62.07127380371094
123,13.929828643798828,-62.71402359008789
124,15.764809608459473,-60.83313751220703
125,6.068234443664551,-60.57619094848633
126,15.770966529846191,-60.45997619628906
127,13.655149459838867,-62.149166107177734
128,11.416297912597656,-61.11716842651367
129,-22.902223587036133,56.410545349121094
130,10.247126579284668,-63.43425750732422
131,-2.958115339279175,-36.448158264160156
132,-24.11893653869629,54.15690994262695
133,-23.67208480834961,54.55853271484375
134,-24.256797790527344,52.739234924316406
135,-24.059070587158203,54.849029541015625
136,10.979257583618164,-62.693870544433594
137,11.364835739135742,-61.15104293823242
138,-23.66733169555664,54.53725051879883
139,-24.191383361816406,51.64633560180664
140,-23.928016662597656,55.11420440673828
141,-23.693069458007812,54.5339469909668
142,-24.294052124023438,54.1554069519043
143,11.419641494750977,-60.519954681396484
144,6.20220947265625,-60.57048034667969
145,-2.6392269134521484,-35.43966293334961
146,-23.722063064575195,55.31446075439453
147,11.689541816711426,-62.38231658935547
148,-2.7171831130981445,-37.79164505004883
149,-24.42231559753418,54.598548889160156
150,33.90195846557617,21.441022872924805
151,5.6991496086120605,-11.87816333770752
152,-23.202804565429688,55.399505615234375
153,14.781244277954102,-52.04436111450195
154,34.56825256347656,17.680898666381836
155,10.593231201171875,-63.383548736572266
156,-24.194908142089844,54.85658645629883
157,14.783773422241211,-52.21843338012695
158,-24.301776885986328,54.224586486816406
159,12.750750541687012,41.10963439941406
160,34.46018981933594,17.710247039794922
161,-21.838882446289062,54.31112289428711
162,5.8433051109313965,-11.72716236114502
163,10.728914260864258,-59.827518463134766
164,-3.236578941345215,-35.82917022705078
165,19.658546447753906,37.36185073852539
166,-23.508142471313477,52.37419128417969
167,42.672569274902344,5.701766014099121
168,37.87008285522461,-1.6825591325759888
169,-2.955841541290283,-33.09893798828125
170,-21.522544860839844,54.57688522338867
171,10.623505592346191,-59.8508186340332
172,-23.333850860595703,52.5639762878418
173,43.66065979003906,-4.2265472412109375
174,-17.98080062866211,-31.86448860168457
175,10.251006126403809,-62.376407623291016
176,10.628804206848145,-59.850990295410156
177,-15.7782621383667,55.24903869628906
178,33.918861389160156,22.791399002075195
179,-15.381552696228027,55.3333854675293
180,-23.235532760620117,53.623172760009766
181,9.740764617919922,-63.323265075683594
182,9.655699729919434,-63.62479019165039
183,-22.300220489501953,55.01625061035156
184,-21.819732666015625,54.541255950927734
185,-21.849897384643555,54.278141021728516
186,-21.88913345336914,54.30952453613281
187,10.11860466003418,-62.15535354614258
188,-21.797157287597656,54.484859466552734
189,-3.809875249862671,-36.15236282348633
190,12.74641227722168,41.27341079711914
191,-23.34891700744629,52.993736267089844
192,43.97753143310547,-1.5963783264160156
193,21.150880813598633,31.564611434936523
194,-3.2336597442626953,-33.75006103515625
195,-3.528162956237793,-35.406192779541016
196,-20.801612854003906,50.71259689331055
197,12.769383430480957,41.32861328125
198,6.061517238616943,-11.548394203186035
199,-19.57147789001465,52.45114517211914
200,-16.12507438659668,54.06037521362305
201,9.527419090270996,-58.93583297729492
202,-19.55824851989746,52.43838119506836
203,34.02637481689453,22.932851791381836
204,-19.835233688354492,52.30646514892578
205,-3.1097946166992188,-33.48601531982422
206,-20.80607795715332,50.71684646606445
207,9.681488037109375,-59.15230178833008
208,-3.0983498096466064,-37.977298736572266
209,13.576620101928711,-53.04521942138672
210,-3.118757486343384,-35.13860321044922
211,-19.84151268005371,52.29656982421875
212,10.259615898132324,-59.13343048095703
213,-19.85360336303711,52.323692321777344
214,-15.07254695892334,55.2433967590332
215,-18.322725296020508,52.80934524536133
216,-18.39073944091797,52.852569580078125
217,9.04953670501709,-61.44080352783203
218,13.679609298706055,-52.98839569091797
219,13.777709007263184,-52.77557373046875
220,-1.4472976922988892,2.0896339416503906
221,-27.20002555847168,-8.17021369934082
222,-14.895869255065918,6.376650333404541
223,-19.920948028564453,-10.298681259155273
224,-36.00892639160156,0.495000422000885
225,-35.12479019165039,-0.03227381408214569
226,-27.141035079956055,-7.993127822875977
227,-4.872282028198242,-3.4060404300689697
228,-4.86040735244751,-3.3825900554656982
229,-19.961599349975586,-10.253066062927246
230,7.915131092071533,-57.424644470214844
231,9.230742454528809,-58.32776641845703
232,-0.373974472284317,0.5595108270645142
233,9.150259017944336,-57.30088424682617
234,-17.213308334350586,52.211307525634766
235,10.167444229125977,-55.1382942199707
236,9.186315536499023,-57.32831954956055
237,-14.91897964477539,55.18528747558594
238,29.510976791381836,28.281288146972656
239,41.81108856201172,5.012837886810303
240,-20.1219539642334,49.56193161010742
241,-20.241350173950195,49.391178131103516
242,7.910437107086182,-57.42095947265625
243,-20.734920501708984,48.65989685058594
244,9.035565376281738,-57.412452697753906
245,32.64133071899414,20.570566177368164
246,25.969873428344727,22.33051300048828
247,-16.861003875732422,52.72140121459961
248,43.33059310913086,-11.15156078338623
249,33.78966522216797,23.41518211364746
250,33.392826080322266,23.64002227783203
251,14.30113410949707,-50.6300048828125
252,29.75104522705078,27.826353073120117
253,-19.756193161010742,50.14716720581055
254,7.9053635597229,-57.42413330078125
255,43.30874252319336,-11.332045555114746
256,-18.045413970947266,50.25602722167969
257,-17.81739616394043,50.68891143798828
258,34.384429931640625,16.85031509399414
259,42.589744567871094,4.849174499511719
260,8.946893692016602,-55.72008514404297
261,12.929262161254883,-52.674800872802734
262,8.95248031616211,-55.70917892456055
263,7.863069534301758,-56.348388671875
264,-17.423870086669922,49.7983283996582
265,43.51595687866211,4.526426792144775
266,32.953487396240234,23.729511260986328
267,26.169052124023438,22.364288330078125
268,37.03376388549805,-0.1435917466878891
269,7.0996198654174805,-11.679342269897461
270,43.897132873535156,4.414788722991943
271,7.292207717895508,-55.96210479736328
272,42.39113998413086,4.835145950317383
273,-20.073287963867188,48.16338348388672
274,44.2779426574707,4.033221244812012
275,-17.962236404418945,49.79498291015625
276,8.95888614654541,-55.720794677734375
277,7.339822292327881,-56.09846496582031
278,12.224797248840332,-53.00742721557617
279,32.3970947265625,20.761125564575195
280,-17.493215560913086,50.65431213378906
281,33.021392822265625,23.724502563476562
282,6.337329387664795,-56.33386993408203
283,-17.365074157714844,50.95427322387695
284,32.708534240722656,23.842851638793945
285,7.367101669311523,-56.09967803955078
286,-20.461423873901367,48.826087951660156
287,6.101653575897217,-56.23094177246094
288,7.808924198150635,-55.36959457397461
289,-15.893237113952637,50.33094024658203
290,32.4227180480957,23.95146369934082
291,-3.269318103790283,-34.903724670410156
292,-16.143722534179688,49.62761688232422
293,7.779484748840332,-55.36423873901367
294,6.752749919891357,-55.49898147583008
295,-16.681108474731445,50.222049713134766
296,33.095890045166016,19.362497329711914
297,6.619642734527588,-53.71166229248047
298,32.55412292480469,21.07618522644043
299,39.56257247924805,-1.6407066583633423
300,5.345484256744385,-55.81978225708008
301,7.824016571044922,-55.35182571411133
302,-14.550703048706055,54.70517349243164
303,5.620966911315918,-10.999496459960938
304,13.2111234664917,-49.52408218383789
305,6.699201583862305,-54.47417068481445
306,13.655600547790527,-50.160213470458984
307,7.796983242034912,-55.36193084716797
308,-16.89863395690918,49.5284423828125
309,9.007877349853516,-55.38047409057617
310,30.219358444213867,26.97969627380371
311,32.449119567871094,24.87965965270996
312,37.70538330078125,-2.579261541366577
313,-16.052570343017578,50.300865173339844
314,-14.991005897521973,54.53227233886719
315,-17.41347312927246,49.97503662109375
316,-16.69687843322754,50.256866455078125
317,-16.579044342041016,49.60137939453125
318,34.366397857666016,16.59852409362793
319,-16.359113693237305,50.25505828857422
320,8.560588836669922,-54.28687286376953
321,27.857318878173828,29.526308059692383
322,-4.093735694885254,-35.22440719604492
323,7.586730480194092,-54.54359436035156
324,-4.084409713745117,-35.227195739746094
325,7.598256587982178,-54.53187561035156
326,8.584466934204102,-54.26544189453125
327,42.63344955444336,-3.347102165222168
328,32.0247688293457,24.58287811279297
329,31.523963928222656,24.393314361572266
